Území;Ukazatel;Očištění;Typ indexu;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2020;91.5805608406
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2020;93.0624044603
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2020;98.2687225019
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2019;102.5308815678
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2019;104.3718865929
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2019;106.4938048923
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2019;109.6303212453
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2018;109.162963749
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2018;104.3440640554
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2018;103.1063459883
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2018;100.7794853867
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2017;100.6423761113
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2017;98.3318104306
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2017;95.6432519654
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2017;95.9289926779
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2016;104.9703091274
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2016;102.741746724
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2016;102.5287047887
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2016;97.9923755078
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2015;84.8085760721
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2015;93.7531361724
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2015;101.0287810498
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2015;101.4645847069
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2014;109.490783665
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2014;107.7495098484
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2014;103.8032392964
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2014;108.7346754242
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2013;106.8533277888
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2013;103.8525193237
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2013;98.3762266483
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2013;96.1114723072
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2012;94.2957350963
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2012;98.5083945665
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2012;90.5722848529
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2012;98.4638409774
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2011;106.4442111535
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2011;96.4786545195
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2011;119.8986726589
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2011;118.0582576917
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2010;104.2302923133
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2010;106.0102017854
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2010;87.9789046792
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2010;80.8487455958
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2009;120.0805779569
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2009;113.434710449
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2009;109.4590206064
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2009;110.7217090658
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2008;97.5289754111
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2008;97.5115207297
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2008;109.6423269179
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2008;106.591216261
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2007;100.3095197364
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2007;102.3612669093
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2007;103.1538021718
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2007;109.193223745
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2006;103.394844378
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2006;113.5895587325
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2006;109.9557404009
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2006;109.407740737
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2005;98.1900838882
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2005;90.4692909607
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2005;91.6043651992
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2005;95.2834737506
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2004;111.9073305999
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2004;122.6875827114
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2004;121.3449063527
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2004;124.549796331
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2003;82.847852716
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2003;100.5922976804
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2003;105.700619901
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2003;99.598197387
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2002;158.479170196
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2002;120.1138466161
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2002;111.5437378427
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2002;105.2263329622
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2001;103.3248201686
