Ukazatel;Typ indexu;Území;Klasifikace CZ-CPA;Měsíce;value
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;srpen 2023;120.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;září 2023;120.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;říjen 2023;121.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;listopad 2023;121.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;prosinec 2023;121.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;leden 2024;124.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;únor 2024;127.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;březen 2024;127.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;duben 2024;128.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;květen 2024;129.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;červen 2024;129.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;červenec 2024;129.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;srpen 2024;129.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;září 2024;130.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;říjen 2024;130.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;listopad 2024;130.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;prosinec 2024;130.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;leden 2025;131.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;únor 2025;133.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;březen 2025;133.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Služby v oblasti nemovitostí;duben 2025;134.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2015;101.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;prosinec 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2016;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2016;100.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2016;100.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;prosinec 2016;100.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2017;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2017;101.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2017;101.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2017;101.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2017;101.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2017;101.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2017;101.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2017;101.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2017;101.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2017;101.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;prosinec 2017;101.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2018;102.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2018;103.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2018;103.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2018;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2018;103.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2018;103.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2018;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2018;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2018;103.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2018;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2018;103.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;prosinec 2018;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2019;102.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2019;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2019;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2019;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2019;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2019;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2019;104.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2019;104.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2019;105.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2019;105.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2019;105.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;prosinec 2019;105.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2020;105.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2020;105.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2020;105.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2020;105.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2020;105.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2020;105.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2020;105.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2020;105.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2020;105.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2020;106.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2020;107.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;prosinec 2020;106.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;leden 2021;106.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;únor 2021;107.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;březen 2021;107.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;duben 2021;107.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;květen 2021;107.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červen 2021;107.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;červenec 2021;108.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;srpen 2021;107.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;září 2021;107.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;říjen 2021;108.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Právní a účetnické služby;listopad 2021;108.0
