Území,Ukazatel,Typ indexu,Očištění,CZ NACE,Měsíce,value
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2018,98.4406964508
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2018,116.3692896179
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2018,95.5385269131
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2018,106.8311583194
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2018,124.9129001686
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2018,112.3366014763
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2018,105.1588654194
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2018,104.578986192
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2019,84.411670461
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2019,91.9068542231
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2019,96.6406196368
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2019,93.5712490035
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2019,79.2385530497
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2019,124.8545198942
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2019,103.5019853459
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2019,86.4572236913
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2019,116.9551149178
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2019,62.2557645527
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2019,85.4715766145
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2019,103.5505856936
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2020,91.5415768274
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2020,97.3542668056
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2020,93.9656396936
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2020,91.4817470969
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2020,85.116306945
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2020,79.8584909137
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2020,87.0885418484
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2020,88.994675151
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2020,86.7319936791
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2020,91.6139422905
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2020,95.300414041
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2020,118.945849328
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2021,97.2640904842
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2021,100.8964924777
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2021,104.7439525253
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2021,132.5256604243
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2021,118.5681279424
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2021,115.6825012156
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2021,116.1514352211
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2021,121.7143260029
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2021,118.9706438686
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2021,116.5808318816
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2021,104.3864640453
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2021,110.7924063467
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2022,111.9690429222
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2022,110.4935859062
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2022,103.1944937401
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2022,103.5421755191
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2022,109.6038765173
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2022,105.2022758809
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2022,102.829147821
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2022,108.1167926125
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2022,98.9235314507
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2022,100.4746556054
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2022,105.3919853462
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2022,93.9510087661
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2023,96.3142313179
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2023,106.3193948568
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2023,117.9220044107
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2023,94.8819584471
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2023,102.4767325533
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2023,104.3384395903
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2023,98.5933118691
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2023,95.9953600741
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2023,89.0751143679
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2023,106.2546631475
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2023,93.2948927512
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2023,91.0889536037
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2024,105.0309689086
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2024,111.1949409553
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2024,90.0694854824
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2024,99.7228160461
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2024,98.095644523
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2024,92.5528733014
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2024,113.6559623833
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2024,101.0736866852
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,září 2024,107.9505220214
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,říjen 2024,104.9159693617
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,listopad 2024,112.6225005236
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,prosinec 2024,108.1209078758
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,leden 2025,112.1990379464
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,únor 2025,94.5639518289
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,březen 2025,104.8036163976
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,duben 2025,103.7491351713
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,květen 2025,104.0416177403
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červen 2025,116.0258968875
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,červenec 2025,99.7379183554
Česko,Index produkce služeb,Meziroční index,Bez očištění,70.2 Poradenství v oblasti řízení,srpen 2025,100.1044301586
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,leden 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,únor 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,březen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,duben 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,květen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,červen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,červenec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,srpen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,září 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,říjen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,listopad 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,prosinec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,leden 2015,115.5547459792
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,únor 2015,102.8418239712
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,březen 2015,118.3967630348
Česko,Index produkce služeb,Meziroční index,Bez očištění,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,duben 2015,106.0236232556
