Území;Ukazatel;Typ ceny;Očištění;CZCPA;Čtvrtletí;value
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2012;2598.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2012;2265.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2011;2334.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2011;2205.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2011;2236.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2011;1935.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2010;2005.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2010;2128.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2010;2396.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2010;1973.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2009;2133.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2009;1852.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2009;1813.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2009;1421.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2008;2287.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2008;1492.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2008;1871.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2008;1389.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2007;1973.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2007;1359.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2007;1244.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2007;835.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2006;1147.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2006;799.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2006;872.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2006;483.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;4. čtvrtletí 2005;1706.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;3. čtvrtletí 2005;983.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;2. čtvrtletí 2005;1010.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;12 Tabákové výrobky, vč. subdodavatelských prací;1. čtvrtletí 2005;755.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2025;15215.460956
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2024;14188.449692
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2024;14182.694686
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2024;15733.201998
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2024;15086.273124
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2023;13737.842131
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2023;13409.192871
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2023;15618.750447
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2023;16184.810709
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2022;15206.164819
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2022;15194.475634
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2022;17068.160145
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2022;16501.04203
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2021;14871.337943
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2021;13775.256103
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2021;14806.51771
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2021;14164.961632
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2020;13903.674023
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2020;13535.609408
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2020;14354.078002
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2020;13956.382392
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2019;13931.287103
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2019;14235.063156
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2019;16087.258111
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2019;16339.347894
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2018;14734.906948
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2018;13889.95153
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2018;16350.956601
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2018;15677.074836
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2017;14637.197983
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2017;13754.385694
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2017;16019.415818
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2017;15726.690143
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2016;14206.456531
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2016;13576.203882
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2016;15780.810661
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2016;14739.857134
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2015;13829.837996
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2015;13764.150642
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2015;14654.865263
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2015;13871.572531
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2014;13218.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2014;13282.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2014;15004.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2014;14308.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2013;12068.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2013;11850.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2013;13338.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2013;12202.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2012;11240.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2012;11336.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2012;12583.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2012;12208.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2011;11219.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2011;11342.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2011;12909.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2011;11768.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2010;10565.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2010;9927.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2010;11208.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2010;9944.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2009;9367.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2009;8929.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2009;10065.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2009;9946.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2008;9893.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2008;10341.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2008;12565.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2008;12132.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2007;12094.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2007;11542.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2007;13242.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2007;12669.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2006;12008.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2006;10991.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2006;13044.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2006;12462.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;4. čtvrtletí 2005;11650.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;3. čtvrtletí 2005;10652.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;2. čtvrtletí 2005;12708.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;13 Textilie, vč. souvisejících služeb a prací;1. čtvrtletí 2005;12136.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2025;5101.299019
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;4. čtvrtletí 2024;7173.154968
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;3. čtvrtletí 2024;6179.774594
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;2. čtvrtletí 2024;6247.960439
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2024;5234.751345
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;4. čtvrtletí 2023;6387.912069
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;3. čtvrtletí 2023;5256.739258
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;2. čtvrtletí 2023;5040.021948
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2023;4987.295044
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;4. čtvrtletí 2022;5401.891429
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;3. čtvrtletí 2022;4415.576603
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;2. čtvrtletí 2022;4493.566898
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2022;4402.398045
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;4. čtvrtletí 2021;5201.978677
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;3. čtvrtletí 2021;4351.006666
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;2. čtvrtletí 2021;4982.789866
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2021;4755.795291
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;4. čtvrtletí 2020;5397.424674
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;3. čtvrtletí 2020;3967.651688
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;2. čtvrtletí 2020;3591.228433
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2020;4415.333653
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;4. čtvrtletí 2019;8647.128781
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;3. čtvrtletí 2019;7632.157618
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;2. čtvrtletí 2019;6911.905911
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;14 Oděvy, vč. subdodavatelských prací;1. čtvrtletí 2019;7038.721983
