Ukazatel,Území,Typ údaje,Odvětví,Kumulace měsíců,value
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2008,98.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2008,98.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2008,98.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2009,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2009,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2009,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2009,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2009,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2009,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2009,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2009,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2009,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2009,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2009,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2009,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2010,98.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2010,98.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2010,98.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2010,98.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2010,97.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2010,97.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2010,97.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2010,97.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2010,97.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2010,97.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2010,97.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2010,97.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2011,97.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2011,97.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2011,97.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2011,97.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2011,97.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2011,97.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2011,97.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2011,97.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2011,97.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2011,97.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2011,98.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2011,98.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2012,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2012,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2012,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2012,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2012,98.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2012,98.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2012,98.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2012,98.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2012,98.9
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2012,99.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2012,99.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2012,99.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2013,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2013,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2013,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2013,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2013,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2013,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2013,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2013,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2013,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2013,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2013,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2013,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2014,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2014,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2014,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2014,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2014,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2014,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2014,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2014,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2014,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2014,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2014,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2014,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2015,100.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2015,100.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2015,100.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2015,100.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2015,100.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2015,100.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2015,100.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2015,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2015,100.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2015,100.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2015,100.0
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2016,99.8
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2016,99.7
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2016,99.6
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – říjen 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – listopad 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – prosinec 2016,99.5
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden 2017,99.4
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – únor 2017,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – březen 2017,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – duben 2017,99.3
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – květen 2017,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červen 2017,99.2
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – červenec 2017,99.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – srpen 2017,99.1
Index cen průmyslových výrobců (%),Česko,Bazický index (2015 = 100),"Spotřební zboží bez C10, C11, C12",leden – září 2017,99.1
