Území;Čtvrtletí;Ukazatel;value
Česko;2. čtvrtletí 1994;UPT na 1 000 obyvatel;5.40871593395716
Česko;2. čtvrtletí 1994;Zemřelí na 1 000 obyvatel;11.2610428260453
Česko;2. čtvrtletí 1994;Přistěhovalí na 1 000 obyvatel;1.00132657215912
Česko;2. čtvrtletí 1994;Vystěhovalí na 1 000 obyvatel;0.020181775872975
Česko;2. čtvrtletí 1994;Přirozený přírůstek/úbytek na 1 000 obyvatel;0.3069958599139
Česko;2. čtvrtletí 1994;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.981144796286143
Česko;2. čtvrtletí 1994;Celkový přírůstek/úbytek na 1 000 obyvatel;1.28814065620004
Česko;2. čtvrtletí 1994;Kojenecká úmrtnost;7.01201100449574
Česko;2. čtvrtletí 1994;Novorozenecká úmrtnost;4.12668590216735
Česko;1. čtvrtletí 1994;Sňatky na 1 000 obyvatel;4.20686085219002
Česko;1. čtvrtletí 1994;Rozvody na 1 000 obyvatel;3.10510134369054
Česko;1. čtvrtletí 1994;Živě narození na 1 000 obyvatel;11.0219126320534
Česko;1. čtvrtletí 1994;Potraty na 1 000 obyvatel;7.02425656006648
Česko;1. čtvrtletí 1994;UPT na 1 000 obyvatel;5.77138290451596
Česko;1. čtvrtletí 1994;Zemřelí na 1 000 obyvatel;12.3795849298445
Česko;1. čtvrtletí 1994;Přistěhovalí na 1 000 obyvatel;0.938085224550676
Česko;1. čtvrtletí 1994;Vystěhovalí na 1 000 obyvatel;0.039642932083522
Česko;1. čtvrtletí 1994;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.35767229779112
Česko;1. čtvrtletí 1994;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.898442292467154
Česko;1. čtvrtletí 1994;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.459230005323971
Česko;1. čtvrtletí 1994;Kojenecká úmrtnost;8.6891492468217
Česko;1. čtvrtletí 1994;Novorozenecká úmrtnost;4.98557743670097
Česko;4. čtvrtletí 1993;Sňatky na 1 000 obyvatel;6.12064079820848
Česko;4. čtvrtletí 1993;Rozvody na 1 000 obyvatel;2.96377971796599
Česko;4. čtvrtletí 1993;Živě narození na 1 000 obyvatel;10.2148869414315
Česko;4. čtvrtletí 1993;Potraty na 1 000 obyvatel;7.449178760115
Česko;4. čtvrtletí 1993;UPT na 1 000 obyvatel;6.08033554365772
Česko;4. čtvrtletí 1993;Zemřelí na 1 000 obyvatel;11.4747140408182
Česko;4. čtvrtletí 1993;Přistěhovalí na 1 000 obyvatel;1.12355695304837
Česko;4. čtvrtletí 1993;Vystěhovalí na 1 000 obyvatel;0.551990057561856
Česko;4. čtvrtletí 1993;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.25982709938666
Česko;4. čtvrtletí 1993;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.571566895486511
Česko;4. čtvrtletí 1993;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.688260203900144
Česko;4. čtvrtletí 1993;Kojenecká úmrtnost;8.56788546089963
Česko;4. čtvrtletí 1993;Novorozenecká úmrtnost;5.18582541054451
Česko;3. čtvrtletí 1993;Sňatky na 1 000 obyvatel;7.01602503155776
Česko;3. čtvrtletí 1993;Rozvody na 1 000 obyvatel;2.68140083289917
Česko;3. čtvrtletí 1993;Živě narození na 1 000 obyvatel;12.240994094405
Česko;3. čtvrtletí 1993;Potraty na 1 000 obyvatel;7.99160342737631
Česko;3. čtvrtletí 1993;UPT na 1 000 obyvatel;6.54800847724732
Česko;3. čtvrtletí 1993;Zemřelí na 1 000 obyvatel;10.6453609527198
Česko;3. čtvrtletí 1993;Přistěhovalí na 1 000 obyvatel;1.01397187853475
Česko;3. čtvrtletí 1993;Vystěhovalí na 1 000 obyvatel;0.613527853804821
Česko;3. čtvrtletí 1993;Přirozený přírůstek/úbytek na 1 000 obyvatel;1.59563314168513
Česko;3. čtvrtletí 1993;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.40044402472993
Česko;3. čtvrtletí 1993;Celkový přírůstek/úbytek na 1 000 obyvatel;1.99607716641506
Česko;3. čtvrtletí 1993;Kojenecká úmrtnost;7.68434588965907
Česko;3. čtvrtletí 1993;Novorozenecká úmrtnost;5.39472446131167
Česko;2. čtvrtletí 1993;Sňatky na 1 000 obyvatel;7.28104085003953
Česko;2. čtvrtletí 1993;Rozvody na 1 000 obyvatel;3.08554883473246
Česko;2. čtvrtletí 1993;Živě narození na 1 000 obyvatel;12.5146287791591
Česko;2. čtvrtletí 1993;Potraty na 1 000 obyvatel;8.29078622075122
Česko;2. čtvrtletí 1993;UPT na 1 000 obyvatel;6.92141615262452
Česko;2. čtvrtletí 1993;Zemřelí na 1 000 obyvatel;11.0555467184807
Česko;2. čtvrtletí 1993;Přistěhovalí na 1 000 obyvatel;1.03576573218772
Česko;2. čtvrtletí 1993;Vystěhovalí na 1 000 obyvatel;0.730123575745376
Česko;2. čtvrtletí 1993;Přirozený přírůstek/úbytek na 1 000 obyvatel;1.45908206067839
Česko;2. čtvrtletí 1993;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.305642156442346
Česko;2. čtvrtletí 1993;Celkový přírůstek/úbytek na 1 000 obyvatel;1.76472421712074
Česko;2. čtvrtletí 1993;Kojenecká úmrtnost;8.62711022840119
Česko;2. čtvrtletí 1993;Novorozenecká úmrtnost;5.98932472691162
Česko;1. čtvrtletí 1993;Sňatky na 1 000 obyvatel;5.13168119989677
Česko;1. čtvrtletí 1993;Rozvody na 1 000 obyvatel;2.97587237498989
Česko;1. čtvrtletí 1993;Živě narození na 1 000 obyvatel;11.9030967492172
Česko;1. čtvrtletí 1993;Potraty na 1 000 obyvatel;9.37731672499123
Česko;1. čtvrtletí 1993;UPT na 1 000 obyvatel;7.82241653592102
Česko;1. čtvrtletí 1993;Zemřelí na 1 000 obyvatel;12.6065133288142
Česko;1. čtvrtletí 1993;Přistěhovalí na 1 000 obyvatel;1.83218221318831
Česko;1. čtvrtletí 1993;Vystěhovalí na 1 000 obyvatel;0.985018861881304
Česko;1. čtvrtletí 1993;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.703416579597055
Česko;1. čtvrtletí 1993;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.847163351307006
Česko;1. čtvrtletí 1993;Celkový přírůstek/úbytek na 1 000 obyvatel;0.143746771709951
Česko;1. čtvrtletí 1993;Kojenecká úmrtnost;9.13980268584815
Česko;1. čtvrtletí 1993;Novorozenecká úmrtnost;6.23618306001914
Česko;4. čtvrtletí 1992;Sňatky na 1 000 obyvatel;7.42200915421261
Česko;4. čtvrtletí 1992;Rozvody na 1 000 obyvatel;2.77468009134488
Česko;4. čtvrtletí 1992;Živě narození na 1 000 obyvatel;10.5758428644831
Česko;4. čtvrtletí 1992;Potraty na 1 000 obyvatel;9.4013914107379
Česko;4. čtvrtletí 1992;UPT na 1 000 obyvatel;7.84894229422235
Česko;4. čtvrtletí 1992;Zemřelí na 1 000 obyvatel;11.5271947802629
Česko;4. čtvrtletí 1992;Přistěhovalí na 1 000 obyvatel;2.32000400360887
Česko;4. čtvrtletí 1992;Vystěhovalí na 1 000 obyvatel;0.701280067525021
Česko;4. čtvrtletí 1992;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.951351915779822
Česko;4. čtvrtletí 1992;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.61872393608385
Česko;4. čtvrtletí 1992;Celkový přírůstek/úbytek na 1 000 obyvatel;0.667372020304031
Česko;4. čtvrtletí 1992;Kojenecká úmrtnost;11.9138703683463
Česko;4. čtvrtletí 1992;Novorozenecká úmrtnost;7.06816774146537
Česko;3. čtvrtletí 1992;Sňatky na 1 000 obyvatel;8.00059284058715
Česko;3. čtvrtletí 1992;Rozvody na 1 000 obyvatel;2.46269934758679
Česko;3. čtvrtletí 1992;Živě narození na 1 000 obyvatel;12.0714283093403
Česko;3. čtvrtletí 1992;Potraty na 1 000 obyvatel;10.4104842666495
Česko;3. čtvrtletí 1992;UPT na 1 000 obyvatel;8.99006681542755
Česko;3. čtvrtletí 1992;Zemřelí na 1 000 obyvatel;10.9196759771147
Česko;3. čtvrtletí 1992;Přistěhovalí na 1 000 obyvatel;1.91688900540759
Česko;3. čtvrtletí 1992;Vystěhovalí na 1 000 obyvatel;0.694983084003596
Česko;3. čtvrtletí 1992;Přirozený přírůstek/úbytek na 1 000 obyvatel;1.15175233222559
Česko;3. čtvrtletí 1992;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.22190592140399
Česko;3. čtvrtletí 1992;Celkový přírůstek/úbytek na 1 000 obyvatel;2.37365825362959
Česko;3. čtvrtletí 1992;Kojenecká úmrtnost;9.35594086279018
Česko;3. čtvrtletí 1992;Novorozenecká úmrtnost;6.2266500622665
Česko;2. čtvrtletí 1992;Sňatky na 1 000 obyvatel;7.74080518182375
Česko;2. čtvrtletí 1992;Rozvody na 1 000 obyvatel;2.90728608884132
Česko;2. čtvrtletí 1992;Živě narození na 1 000 obyvatel;12.6012291487507
Česko;2. čtvrtletí 1992;Potraty na 1 000 obyvatel;10.8500727881033
Česko;2. čtvrtletí 1992;UPT na 1 000 obyvatel;9.44673016018758
Česko;2. čtvrtletí 1992;Zemřelí na 1 000 obyvatel;11.3402094047441
Česko;2. čtvrtletí 1992;Přistěhovalí na 1 000 obyvatel;1.53084833487004
Česko;2. čtvrtletí 1992;Vystěhovalí na 1 000 obyvatel;0.609843809408238
Česko;2. čtvrtletí 1992;Přirozený přírůstek/úbytek na 1 000 obyvatel;1.26101974400655
Česko;2. čtvrtletí 1992;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.921004525461802
Česko;2. čtvrtletí 1992;Celkový přírůstek/úbytek na 1 000 obyvatel;2.18202426946835
Česko;2. čtvrtletí 1992;Kojenecká úmrtnost;8.16907509979268
Česko;2. čtvrtletí 1992;Novorozenecká úmrtnost;5.2294458025188
Česko;1. čtvrtletí 1992;Sňatky na 1 000 obyvatel;5.53452727276385
Česko;1. čtvrtletí 1992;Rozvody na 1 000 obyvatel;2.93536661415227
Česko;1. čtvrtletí 1992;Živě narození na 1 000 obyvatel;11.9442821142439
Česko;1. čtvrtletí 1992;Potraty na 1 000 obyvatel;11.7196247704023
Česko;1. čtvrtletí 1992;UPT na 1 000 obyvatel;10.2421907105552
Česko;1. čtvrtletí 1992;Zemřelí na 1 000 obyvatel;12.8745039285879
Česko;1. čtvrtletí 1992;Přistěhovalí na 1 000 obyvatel;1.61940502019137
Česko;1. čtvrtletí 1992;Vystěhovalí na 1 000 obyvatel;0.820623353199094
Česko;1. čtvrtletí 1992;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.93022181434403
Česko;1. čtvrtletí 1992;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.798781666992274
Česko;1. čtvrtletí 1992;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.131440147351756
Česko;1. čtvrtletí 1992;Kojenecká úmrtnost;10.4493207941484
Česko;1. čtvrtletí 1992;Novorozenecká úmrtnost;6.23693834900731
