Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Čtvrtletí;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;2. čtvrtletí 2001;177.333081656
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;1. čtvrtletí 2001;207.8359051055
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;4. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;3. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;2. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;1. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2025;95.6273133082
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2024;92.7287810726
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2024;105.9115815881
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2024;111.2792436389
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2024;103.3377446409
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2023;102.8127272843
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2023;102.8117037752
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2023;89.7553006679
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2023;105.8213854772
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2022;116.7661665636
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2022;112.2365335839
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2022;118.6169174098
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2022;119.1971130175
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2021;109.885014655
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2021;95.9098107497
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2021;104.236484337
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2021;99.6092350134
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2020;94.46347133
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2020;106.4773684964
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2020;92.1641989619
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2020;93.394310046
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2019;104.1375181708
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2019;103.0428751472
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2019;116.3229691285
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2019;115.1551680742
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2018;109.7044623456
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2018;98.2477165297
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2018;102.643174868
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2018;96.4351501173
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2017;106.6629400116
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2017;105.515288065
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2017;101.4588609015
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2017;110.4316138566
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2016;110.830082889
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2016;104.0286582254
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2016;108.9205978577
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2016;99.3443175302
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2015;116.6349480972
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2015;121.1516794214
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2015;117.8286249506
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2015;115.1312112697
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2014;92.2163453799
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2014;97.5600681849
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2014;101.3441645405
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2014;101.0709873081
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2013;96.4115018914
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2013;100.5654254368
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2013;96.9842886725
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2013;93.7038334096
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2012;103.5115841631
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2012;100.9512358591
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2012;88.1027240257
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2012;94.5384773224
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2011;101.7774062258
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2011;99.1108357508
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2011;100.4373877857
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2011;97.1718550004
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2010;86.4757288249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2010;91.3694177784
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2010;101.3264505922
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2010;96.8174920901
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2009;115.0384442587
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2009;87.1502546297
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2009;82.8077741289
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2009;93.3433402902
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2008;77.9680896489
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2008;112.1109604696
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2008;98.7242468146
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2008;67.1386064415
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2007;88.7319671154
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2007;79.2129207552
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2007;88.4173994053
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2007;121.7309895902
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2006;97.7770453287
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2006;92.9069781759
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2006;90.8568814086
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2006;94.2569175007
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2005;78.199856657
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2005;83.1897397139
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2005;82.1905821939
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2005;84.4197448733
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2004;100.2982724167
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2004;87.9031263459
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2004;94.1299281604
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2004;88.0946940294
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2003;85.6044773997
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2003;101.6794901118
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2003;95.0121143423
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2003;93.6780863546
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2002;98.9937159835
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2002;91.82659229
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2002;91.6454065465
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2002;109.0206989203
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2001;148.9545652716
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2001;149.6708926917
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2001;163.0318501482
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2001;166.6172552533
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;4. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;3. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;2. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;1. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;1. čtvrtletí 2025;96.5059384914
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;4. čtvrtletí 2024;105.3969097043
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;3. čtvrtletí 2024;108.8785857132
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;2. čtvrtletí 2024;104.9357192153
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;1. čtvrtletí 2024;108.5698477003
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;4. čtvrtletí 2023;92.3976240286
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;3. čtvrtletí 2023;87.4815784048
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;2. čtvrtletí 2023;87.9509629752
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;1. čtvrtletí 2023;98.7636116576
