Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Úhrn 12 měsíců;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2014;98.5906009249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2013;96.8082212616
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2013;96.5772141783
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2013;95.9206712045
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2013;98.6554851154
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2013;97.9610369312
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2013;98.9834679292
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2013;98.7419270613
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2013;97.6055333193
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2013;96.9005315345
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2013;96.3600825614
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2013;94.9621554314
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2013;95.9784150172
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2012;96.5455494332
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2012;96.3394243668
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2012;96.923463161
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2012;96.0900526624
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2012;96.3382102235
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2012;96.3547629849
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2012;95.6821099069
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2012;96.2090703471
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2012;98.6245658735
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2012;98.8720942023
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2012;100.8246333956
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2012;99.7131212492
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2011;99.5640263849
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2011;99.0910173925
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2011;97.9014618045
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2011;95.5022186436
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2011;94.7901006571
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2011;94.4014253744
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2011;93.7713460116
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2011;94.0724434704
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2011;93.2346441289
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2011;93.962845116
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2011;93.6812959518
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2011;93.3331320695
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2010;93.895431739
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2010;96.0657869935
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2010;98.5105179553
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2010;100.9464331639
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2010;100.1585692776
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2010;99.4534730111
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2010;99.4969987572
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2010;98.6957182713
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2010;97.0773036453
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2010;94.5266971907
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2010;94.023085019
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2010;95.8802541021
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2009;93.6361545
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2009;91.1330328177
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2009;88.4962649607
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2009;85.2330222413
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2009;87.2133656386
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2009;87.8808636093
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2009;90.5447049144
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2009;92.0988679345
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2009;93.4937896094
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2009;94.6868301811
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2009;93.9710246688
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2009;84.3129165289
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2008;85.580610787
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2008;86.2286874829
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2008;85.8601683012
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2008;88.1361103762
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2008;86.0811994041
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2008;84.3538567842
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2008;81.9341246398
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2008;80.486321628
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2008;78.6445327686
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2008;79.9539819392
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2008;80.2149616862
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2008;94.7596502458
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2007;95.3058358007
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2007;95.7084392771
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2007;96.6787032802
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2007;97.5972977046
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2007;97.8602405044
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2007;99.7807847952
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2007;100.5773780422
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2007;101.3129954222
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2007;103.4928144622
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2007;100.9266163816
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2007;103.1639504802
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2007;95.0973870007
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2006;93.9204439865
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2006;92.0136256147
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2006;91.2180668379
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2006;88.4626715051
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2006;88.2337710607
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2006;86.9600301102
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2006;86.2263997097
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2006;84.7579964502
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2006;83.64981488
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2006;84.1153985754
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2006;81.0445933009
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2006;81.3501295078
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2005;81.9776982618
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2005;83.0758450934
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2005;85.3001397219
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2005;87.602868455
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2005;87.8485015799
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2005;88.260920576
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červen 2005;88.6537316667
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;květen 2005;90.3566515387
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;duben 2005;92.0960510822
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;březen 2005;91.6848846046
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;únor 2005;93.1281808778
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;leden 2005;92.8186711079
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;prosinec 2004;92.4483280434
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;listopad 2004;93.31789672
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;říjen 2004;90.3372205894
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;září 2004;88.8659456806
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;srpen 2004;90.4304588457
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;14 Výroba oděvů;červenec 2004;91.7821057184
