Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Kumulace měsíců;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2018;101.6930689474
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2018;102.6473493305
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2018;102.7007070389
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2018;102.6337684859
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2018;103.0263196394
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2018;103.3460593678
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2018;102.9404066238
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2018;102.8147549758
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2018;104.3882970999
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2018;103.3959972512
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2018;107.7062326739
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2018;111.2566238403
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2017;108.8141586052
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2017;109.1170996593
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2017;109.1724578759
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2017;108.6501382085
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2017;109.07867993
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2017;109.1142442853
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2017;108.5552373442
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2017;109.0551563723
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2017;106.8690906424
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2017;108.8808672173
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2017;105.0512225501
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2017;107.7262522927
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2016;102.791089438
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2016;102.9767137382
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2016;102.2515217161
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2016;102.4741416882
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2016;102.2961485823
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2016;100.9415739044
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2016;103.0703853508
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2016;103.8264001009
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2016;102.8751225956
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2016;103.0482912501
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2016;104.0294992846
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2016;101.8698667262
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2015;102.6329595276
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2015;103.2871934973
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2015;103.1847658449
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2015;103.1313493015
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2015;103.5454928207
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2015;103.3042581163
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2015;103.6019551805
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2015;101.7886335678
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2015;103.4262405484
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2015;103.7289601606
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2015;104.617508172
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2015;101.2084800743
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2014;103.3853950346
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2014;102.5253316546
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2014;103.3511131548
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2014;103.678064196
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2014;102.6790965478
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2014;103.7413059274
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2014;103.5749458722
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2014;102.7363041511
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2014;102.9355194548
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2014;102.5495236435
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2014;100.2132395518
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2014;105.3937383747
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2013;102.8369136792
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2013;101.8484321513
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2013;101.418271213
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2013;101.6811594045
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2013;101.631981449
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2013;102.0256558914
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2013;101.0031859902
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2013;102.2157639127
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2013;100.8749947594
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2013;99.573079216
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2013;101.7904673605
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2013;99.5548620266
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2012;101.9082690657
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2012;103.6012209365
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – říjen 2012;104.1633876965
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – září 2012;102.8016392248
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – srpen 2012;104.0689456928
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červenec 2012;104.2509533442
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – červen 2012;103.482590867
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – květen 2012;104.4358041683
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – duben 2012;106.3907719118
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – březen 2012;106.4284190258
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – únor 2012;106.6943142456
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden 2012;104.3266639392
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – prosinec 2011;110.7654047961
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba strojů a  zařízení, j.n.;leden – listopad 2011;110.6074340344
