Ukazatel;Věkové skupiny;Pohlaví;Roky;Okres vystěhování;Okres přistěhování;value
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Mladá Boleslav;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Nymburk;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Praha-východ;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Praha-západ;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Příbram;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Rakovník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;České Budějovice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Český Krumlov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Jindřichův Hradec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Písek;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Prachatice;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Strakonice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Tábor;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Domažlice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Klatovy;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Plzeň-město;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Plzeň-jih;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Plzeň-sever;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Rokycany;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Tachov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Cheb;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Karlovy Vary;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Sokolov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Děčín;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Chomutov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Litoměřice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Louny;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Most;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Teplice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Ústí nad Labem;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Česká Lípa;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Jablonec nad Nisou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Liberec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Semily;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Hradec Králové;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Jičín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Náchod;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Rychnov nad Kněžnou;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Trutnov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Chrudim;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Pardubice;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Svitavy;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Ústí nad Orlicí;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Havlíčkův Brod;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Jihlava;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Pelhřimov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Třebíč;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Žďár nad Sázavou;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Blansko;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Brno-město;114.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Brno-venkov;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Břeclav;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Hodonín;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Vyškov;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Znojmo;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Jeseník;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Olomouc;65.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Prostějov;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Přerov;72.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Šumperk;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Kroměříž;40.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Uherské Hradiště;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Vsetín;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Zlín;187.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Bruntál;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Frýdek-Místek;50.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Karviná;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Nový Jičín;144.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Opava;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Ostrava-město;81.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Praha;353.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Benešov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Beroun;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Kladno;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Kolín;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Kutná Hora;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Mělník;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Mladá Boleslav;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Nymburk;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Praha-východ;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Praha-západ;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Příbram;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Rakovník;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;České Budějovice;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Český Krumlov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Jindřichův Hradec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Písek;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Prachatice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Strakonice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Tábor;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Domažlice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Klatovy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Plzeň-město;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Plzeň-jih;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Plzeň-sever;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Rokycany;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Tachov;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Cheb;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Karlovy Vary;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Sokolov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Děčín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Chomutov;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Litoměřice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Louny;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Most;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Teplice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Ústí nad Labem;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Česká Lípa;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Jablonec nad Nisou;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Liberec;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Semily;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Hradec Králové;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Jičín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Náchod;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Rychnov nad Kněžnou;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Trutnov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Chrudim;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Pardubice;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Svitavy;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Ústí nad Orlicí;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Havlíčkův Brod;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Jihlava;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Pelhřimov;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Třebíč;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Žďár nad Sázavou;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Blansko;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Brno-město;216.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Brno-venkov;54.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Břeclav;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Hodonín;64.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Vyškov;29.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Znojmo;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Jeseník;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Olomouc;62.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Prostějov;28.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Přerov;59.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Šumperk;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Kroměříž;302.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Uherské Hradiště;386.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Vsetín;146.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Zlín;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Bruntál;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Frýdek-Místek;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Karviná;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Nový Jičín;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Opava;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Zlín;Ostrava-město;59.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Praha;121.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Benešov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Beroun;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Kladno;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Kolín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Kutná Hora;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Mělník;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Mladá Boleslav;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Nymburk;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Praha-východ;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Praha-západ;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Příbram;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Rakovník;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;České Budějovice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Český Krumlov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Jindřichův Hradec;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Písek;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Prachatice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Strakonice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Tábor;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Domažlice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Klatovy;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Plzeň-město;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Plzeň-jih;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Plzeň-sever;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Rokycany;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Tachov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Cheb;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Karlovy Vary;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Sokolov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Děčín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Chomutov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Litoměřice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Louny;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Most;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Teplice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Ústí nad Labem;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Česká Lípa;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Jablonec nad Nisou;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Liberec;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Semily;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Hradec Králové;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Jičín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Náchod;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Rychnov nad Kněžnou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Trutnov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Chrudim;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Pardubice;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Svitavy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Ústí nad Orlicí;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Havlíčkův Brod;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Jihlava;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Pelhřimov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Třebíč;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Žďár nad Sázavou;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Blansko;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Brno-město;81.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Brno-venkov;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Břeclav;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Hodonín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Vyškov;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Znojmo;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Jeseník;36.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Olomouc;128.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Prostějov;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Přerov;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Šumperk;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Kroměříž;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Uherské Hradiště;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Vsetín;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Zlín;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Bruntál;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Frýdek-Místek;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Karviná;61.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Nový Jičín;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Opava;202.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Bruntál;Ostrava-město;196.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Praha;201.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Benešov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Beroun;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Kladno;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Kolín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Kutná Hora;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Mělník;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Mladá Boleslav;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Nymburk;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Praha-východ;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Praha-západ;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Příbram;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Rakovník;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;České Budějovice;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Český Krumlov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Jindřichův Hradec;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Písek;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Prachatice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Strakonice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Tábor;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Domažlice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Klatovy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Plzeň-město;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Plzeň-jih;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Plzeň-sever;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Rokycany;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Tachov;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Cheb;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Karlovy Vary;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Sokolov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Děčín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Chomutov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Litoměřice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Louny;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Most;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Teplice;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Ústí nad Labem;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Česká Lípa;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Jablonec nad Nisou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Liberec;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Semily;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Hradec Králové;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Jičín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Náchod;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Rychnov nad Kněžnou;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Trutnov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Frýdek-Místek;Chrudim;4.0
