Území;Ukazatel;Typ indexu;Očištění;CZ NACE;Měsíce;value
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2024;120.7389134819
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2024;110.3088144583
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2024;98.4891332568
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2024;96.1847891242
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2024;109.5836233031
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2024;107.97956232
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2024;105.6048629975
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2024;103.9449112004
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2024;98.8992585826
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2024;106.0231467591
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2024;101.5551351743
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2025;105.8070656405
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2025;101.0219225408
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2025;101.2763258119
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;leden 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;únor 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;březen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;duben 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;květen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červenec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;srpen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;září 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;říjen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;listopad 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;prosinec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;leden 2015;105.7683747
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;únor 2015;105.9435376988
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;březen 2015;104.3797128426
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;duben 2015;103.7865850949
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;květen 2015;105.0657433548
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červen 2015;101.4387033801
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červenec 2015;102.5919446161
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;srpen 2015;99.7362605383
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;září 2015;103.9873581877
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;říjen 2015;104.5184840348
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;listopad 2015;106.6594406592
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;prosinec 2015;104.8589844533
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;leden 2016;104.4588251006
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;únor 2016;99.1179019423
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;březen 2016;103.5840204005
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;duben 2016;104.8129198553
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;květen 2016;102.1293398793
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červen 2016;101.0110102825
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červenec 2016;101.0599511202
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;srpen 2016;103.1899675027
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;září 2016;100.6366562596
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;říjen 2016;102.7821563451
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;listopad 2016;100.8522870602
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;prosinec 2016;103.1861519611
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;leden 2017;107.2357193523
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;únor 2017;106.9482435341
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;březen 2017;103.2929442252
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;duben 2017;103.4319955014
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;květen 2017;100.2946385211
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červen 2017;100.7483176264
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;červenec 2017;100.9056510375
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;srpen 2017;96.9614407532
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;80 Bezpečnostní a pátrací činnosti;září 2017;98.278329026
