Ukazatel,Typ indexu,Území,Klasifikace CZ-CPA,Čtvrtletí,value
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",2. čtvrtletí 2022,119.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",3. čtvrtletí 2022,124.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",4. čtvrtletí 2022,124.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",1. čtvrtletí 2023,126.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",2. čtvrtletí 2023,127.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",3. čtvrtletí 2023,126.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",4. čtvrtletí 2023,125.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",1. čtvrtletí 2024,123.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",2. čtvrtletí 2024,125.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",3. čtvrtletí 2024,125.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",4. čtvrtletí 2024,125.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",1. čtvrtletí 2025,124.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků",2. čtvrtletí 2025,124.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2015,100.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2015,99.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2015,99.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2015,99.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2016,100.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2016,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2016,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2016,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2017,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2017,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2017,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2017,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2018,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2018,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2018,101.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2018,101.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2019,105.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2019,107.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2019,107.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2019,108.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2020,109.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2020,109.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2020,109.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2020,108.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2021,108.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2021,108.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2021,109.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2021,111.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2022,115.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2022,119.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2022,124.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2022,124.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2023,126.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2023,127.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2023,126.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2023,125.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2024,122.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2024,123.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,3. čtvrtletí 2024,124.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,4. čtvrtletí 2024,123.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,1. čtvrtletí 2025,123.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a leasing stavebních strojů a zařízení,2. čtvrtletí 2025,123.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2015,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2016,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2017,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2018,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2019,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2020,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2020,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2020,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2020,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2021,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2021,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2021,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2021,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2022,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2022,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2022,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2022,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2023,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2023,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2023,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2023,
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2024,124.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2024,127.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",3. čtvrtletí 2024,127.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",4. čtvrtletí 2024,126.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",1. čtvrtletí 2025,125.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem a leasing ostatních strojů, zařízení a výrobků j. n.",2. čtvrtletí 2025,125.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2015,100.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2015,101.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2015,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2015,97.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2016,99.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2016,101.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2016,104.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2016,103.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2017,105.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2017,111.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2017,118.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2017,120.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2018,121.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2018,125.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2018,123.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2018,127.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2019,130.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2019,135.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2019,133.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2019,137.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2020,139.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2020,139.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2020,134.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2020,136.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2021,143.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2021,146.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2021,141.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2021,148.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2022,149.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2022,153.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2022,148.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2022,152.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2023,155.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2023,160.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2023,156.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2023,164.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2024,167.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2024,174.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,3. čtvrtletí 2024,170.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,4. čtvrtletí 2024,174.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,1. čtvrtletí 2025,181.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících zaměstnání,2. čtvrtletí 2025,190.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2015,105.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2015,99.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2015,98.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2015,97.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2016,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2016,103.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2016,102.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2016,102.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2017,96.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2017,96.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2017,102.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2017,105.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2018,107.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2018,112.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2018,109.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2018,113.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2019,119.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2019,120.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2019,121.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2019,124.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2020,130.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2020,129.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2020,124.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2020,126.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2021,132.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2021,138.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2021,134.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2021,139.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2022,145.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2022,160.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2022,160.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2022,168.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2023,188.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,2. čtvrtletí 2023,206.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,3. čtvrtletí 2023,201.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,4. čtvrtletí 2023,196.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby agentur zprostředkujících pracovníky na přechodnou dobu,1. čtvrtletí 2024,212.6
