Území,Ukazatel,Očištění,Typ indexu,Typ tržeb,Vybraná průmyslová činnost,Čtvrtletí,value
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2019,118.4188982182
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2019,119.7103172252
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2019,113.1879574967
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2018,108.9275116579
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2018,102.5442262471
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2018,88.3781380761
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2018,104.6088979052
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2017,100.7884981563
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2017,108.2364577484
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2017,116.4729138584
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2017,109.436863156
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2016,96.8100324451
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2016,102.273509568
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2016,103.7101033876
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2016,96.3815691041
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2015,107.9343298765
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2015,104.322226066
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2015,111.9910131973
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2015,99.3020518496
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2014,102.7497364142
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2014,95.6112155844
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2014,100.6043124075
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2014,107.8718921599
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2013,102.8061344816
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2013,104.9254364729
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2013,100.2950471436
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2013,99.4771127251
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2012,93.2441930344
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2012,101.7980294328
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2012,92.9968000724
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2012,98.8213252366
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2011,96.3900129763
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2011,92.8329568857
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2011,100.0579725816
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2011,98.6709467752
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2010,104.8634423616
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2010,113.9134531671
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2010,115.8179914508
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2010,115.9723721683
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2009,98.5433317396
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2009,92.6312402533
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2009,91.6859955549
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2009,94.9991348249
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2008,110.0188739052
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2008,98.7195934096
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2008,97.9869290926
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2008,90.1083798697
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2007,89.27210223
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2007,104.9383314773
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2007,112.9891393988
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2007,113.1670477226
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2006,105.3204149541
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2006,106.3441436572
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2006,95.4326350278
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2006,105.3470144811
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2005,123.0331475794
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2005,111.2211486613
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2005,117.1598761669
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2005,105.2078655855
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2004,110.7017933707
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2004,106.4814071529
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2004,110.7747524065
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2004,125.1162354876
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2003,105.0691140921
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,3. čtvrtletí 2003,104.4908795415
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,2. čtvrtletí 2003,96.4874826124
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,1. čtvrtletí 2003,94.6014416305
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,21 Výroba základních farmaceutických výrobků a farmaceutických přípravků,4. čtvrtletí 2002,94.1616533452
