Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;říjen 2006;109.2483303296
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;září 2006;111.8653002412
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;srpen 2006;105.0882322981
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červenec 2006;131.3629207115
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červen 2006;114.3020864218
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;květen 2006;123.2729035021
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;duben 2006;121.0646740089
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;březen 2006;128.920604484
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;únor 2006;127.6746642824
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;leden 2006;130.4885864597
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;prosinec 2005;125.0370675311
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;listopad 2005;126.3522009999
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;říjen 2005;127.1084751068
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;září 2005;127.3933232695
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;srpen 2005;123.1904683916
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červenec 2005;121.715573471
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červen 2005;124.4408590851
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;květen 2005;119.0113964665
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;duben 2005;120.9505745064
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;březen 2005;116.4501904741
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;únor 2005;118.5696672071
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;leden 2005;128.2630956692
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;prosinec 2004;119.6376961169
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;listopad 2004;112.8872729623
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;říjen 2004;124.0280564299
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;září 2004;118.5927642144
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;srpen 2004;106.219130404
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červenec 2004;125.9610882817
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červen 2004;116.9107676666
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;květen 2004;118.3838185824
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;duben 2004;112.2860702173
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;březen 2004;107.9534780823
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;únor 2004;112.6562214116
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;leden 2004;110.399664049
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;prosinec 2003;115.4561895082
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;listopad 2003;112.6538800596
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;říjen 2003;108.5761198524
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;září 2003;102.9693292038
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;srpen 2003;118.2607042324
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červenec 2003;90.7916942084
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červen 2003;102.0939243515
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;květen 2003;104.2789785856
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;duben 2003;105.7395422298
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;březen 2003;119.6294618326
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;únor 2003;106.1376909623
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;leden 2003;109.5757496362
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;prosinec 2002;105.8550453792
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;listopad 2002;110.2379668451
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;říjen 2002;105.9614775672
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;září 2002;116.6892396219
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;srpen 2002;87.4651212747
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červenec 2002;123.0329190333
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;červen 2002;115.012501515
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;květen 2002;112.4180550468
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;duben 2002;113.4644633143
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;březen 2002;101.9499977117
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;únor 2002;109.5451306381
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;leden 2002;96.993824515
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;prosinec 2001;97.4312054722
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;listopad 2001;100.8433446033
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;říjen 2001;111.1800186351
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Výroba motorových vozidel (kromě motocyklů), přívěsu a návěsu;září 2001;109.4054264519
