Území;Ukazatel;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Čtvrtletí;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2020;97.0530422255
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2020;81.2748943546
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2020;101.9624895658
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2019;97.7523473709
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2019;99.7721576013
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2019;100.6878429592
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2019;96.4082895735
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2018;99.9416942763
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2018;102.4691462037
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2018;103.0415852454
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2018;107.9906386015
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2017;97.9999952811
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2017;100.9411157821
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2017;97.415136829
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2017;90.5034682582
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2016;112.3191316238
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2016;108.4623312978
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2016;109.0045437461
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2016;117.7180903156
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2015;93.7737186114
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2015;95.4618613931
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2015;97.9362437447
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2015;93.5220238433
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2014;103.1456592461
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2014;102.9090084456
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2014;98.0389310458
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2014;102.4320357187
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2013;99.7283827721
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2013;95.0941293713
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2013;90.4178712662
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2013;84.6786749261
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2012;89.9665555709
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2012;94.1179392184
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2012;98.5639000673
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2012;105.8812275952
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2011;106.7905834264
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2011;106.7270937756
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2011;108.9690157868
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2011;107.1044039781
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2010;97.0509289204
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2010;96.4694087039
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2010;90.5733943629
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2010;88.1591988502
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2009;77.9577532208
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2009;82.0709227895
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2009;84.0488793184
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2009;89.6922359083
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2008;98.7486882645
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2008;98.8186721922
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2008;104.2408110017
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2008;103.3544951543
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2007;130.6619924903
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2007;130.8999623236
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2007;128.8120983612
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2007;129.2629274745
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2006;92.81832439
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2006;93.4785161321
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2006;89.6248946958
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2006;89.5049399316
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2005;104.3349575002
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2005;106.7885531348
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2005;107.2795912864
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2005;107.3153201518
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2004;109.6476224019
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2004;109.8712770554
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2004;107.8108978222
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2004;110.3810514646
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2003;113.0406491153
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2003;113.1801446396
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2003;107.2241907678
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2003;103.0913624545
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2002;87.5913216462
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2002;83.3084759075
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2002;90.2791835361
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2002;104.4301246538
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2001;114.3800743856
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;3. čtvrtletí 2001;129.5240286095
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;2. čtvrtletí 2001;126.7441875402
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;1. čtvrtletí 2001;121.5197824038
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;18 Tisk a rozmnožování nahraných nosičů;4. čtvrtletí 2000;
