Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2009;86.1662460918
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2009;76.4560753122
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2009;95.3254051206
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2009;71.9757624261
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2009;80.2229477406
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2009;87.0440874144
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2009;78.6424295434
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2009;84.8152786474
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2009;88.4453793478
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2009;96.1412259295
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2009;91.2888474348
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2009;90.1509518204
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2010;98.8382699092
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2010;108.5900520965
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2010;107.2690625984
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2010;122.1795701906
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2010;119.8624812149
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2010;112.5801178716
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2010;114.1216164504
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2010;114.0452334025
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2010;107.3603773488
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2010;102.4650949234
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2010;113.8412235755
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2010;110.2022999771
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2011;113.0101538986
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2011;108.1863627453
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2011;101.9039449186
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2011;104.6573910571
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2011;107.0795703562
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2011;98.4084504001
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2011;96.9798949212
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2011;104.0282062708
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2011;105.9542057474
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2011;104.8403427513
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2011;109.8373507014
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2011;100.8450905871
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2012;111.1049817271
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2012;106.951389098
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2012;99.5924344925
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2012;108.1765924631
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2012;110.2639321337
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2012;109.2815878692
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2012;123.8973118741
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2012;119.7787604949
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2012;106.9622430262
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2012;111.0744081185
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2012;103.4072075279
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2012;97.6860727274
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2013;102.4719767029
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2013;93.3063619845
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2013;113.4466745248
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2013;101.5329466151
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2013;98.1353625783
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2013;106.3584697578
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2013;102.5047538503
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2013;96.8692228527
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2013;97.6946973323
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2013;108.6422545057
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2013;117.0208586706
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2013;127.041939705
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2014;107.9335492368
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2014;118.5707559835
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2014;101.1056916562
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2014;104.4865455114
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2014;103.1413834574
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2014;104.9592649335
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2014;101.8734804306
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2014;102.5798812958
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2014;117.0180509311
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2014;104.7771890745
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2014;90.8704561904
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2014;86.4126257729
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2015;87.8393530208
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2015;92.2685094406
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2015;97.7040973395
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2015;91.8575945145
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2015;87.7896598863
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2015;93.5125845031
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2015;90.7526267509
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2015;89.8738729909
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2015;90.1796977246
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2015;87.003139844
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2015;92.4269870234
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2015;98.2209078609
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2016;97.0880250833
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2016;106.1136374379
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2016;93.2981062089
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2016;101.029650021
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2016;109.9224947347
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2016;101.8870689054
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2016;94.5853973319
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2016;98.2888811707
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;září 2016;95.8379590611
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2016;102.7333477591
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2016;103.4491671464
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2016;110.4174615018
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2017;114.2513975136
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2017;102.9481583622
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2017;117.6456944288
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2017;101.5321467694
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2017;105.6138242109
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2017;103.1615036155
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2017;104.8974196134
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2017;112.0938955402
