Území,Druh zemědělské plodiny,Ukazatel,Roky,value
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2017,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2018,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2019,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2020,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2021,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2022,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2023,4434.76
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2024,5160.25
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizeň zemědělských plodin (t),2025,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2009,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2010,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2011,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2012,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2013,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2014,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2015,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2016,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2017,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2018,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2019,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2020,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2021,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2022,
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2023,0.7106987179
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2024,0.7579574331
Česko,"Léčivé, aromatické a kořeninové rostliny",Hektarový výnos (t/ha),2025,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2009,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2010,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2011,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2012,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2013,
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2014,5565.95
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2015,5176.26
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2016,5296.59
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2017,7457.42
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2018,8553.75
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2019,6062.06
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2020,5656.25
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2021,7248.73
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2022,7287.93
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2023,6240.0
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2024,6808.1
Česko,"Léčivé, aromatické a kořeninové rostliny",Osevní plocha k 31. květnu (ha),2025,8421.59
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2009,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2010,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2011,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2012,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2013,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2014,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2015,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2016,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2017,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2018,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2019,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2020,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2021,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2022,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2023,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2024,
Česko,"Léčivé, aromatické a kořeninové rostliny",Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2009,1513.23
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2010,2690.39
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2011,3634.72
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2012,2918.62
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2013,1465.95
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2014,2171.77
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2015,2338.48
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2016,2090.86
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2017,3608.5
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2018,4287.07
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2019,1722.73
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2020,1539.4
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2021,3119.99
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2022,2528.77
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2023,
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2024,
Česko,Kořeninové rostliny,Sklizeň zemědělských plodin (t),2025,
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2009,0.70886912
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2010,0.69211337
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2011,0.80326724
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2012,0.95745197
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2013,0.64795661
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2014,0.96274082
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2015,1.09135542
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2016,0.78784134
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2017,0.819108367
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2018,0.8580781525
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2019,0.555819761
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2020,0.5256544217
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2021,0.916735471
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2022,0.6625713986
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2023,
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2024,
Česko,Kořeninové rostliny,Hektarový výnos (t/ha),2025,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Kořeninové rostliny,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2009,2134.71
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2010,3887.21
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2011,4524.92
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2012,3048.32
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2013,2262.42
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2014,2255.82
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2015,2142.73
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2016,2653.91
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2017,4405.4
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2018,4996.13
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2019,3099.44
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2020,2928.54
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2021,3403.37
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2022,3816.6
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2023,
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2024,
Česko,Kořeninové rostliny,Osevní plocha k 31. květnu (ha),2025,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2023,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2024,
Česko,Kořeninové rostliny,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Kmín,Sklizeň zemědělských plodin (t),2009,1405.12
Česko,Kmín,Sklizeň zemědělských plodin (t),2010,2618.9
Česko,Kmín,Sklizeň zemědělských plodin (t),2011,3475.03
Česko,Kmín,Sklizeň zemědělských plodin (t),2012,2818.22
Česko,Kmín,Sklizeň zemědělských plodin (t),2013,1369.66
Česko,Kmín,Sklizeň zemědělských plodin (t),2014,2008.51
Česko,Kmín,Sklizeň zemědělských plodin (t),2015,1999.57
Česko,Kmín,Sklizeň zemědělských plodin (t),2016,1930.36957993
Česko,Kmín,Sklizeň zemědělských plodin (t),2017,3310.98
Česko,Kmín,Sklizeň zemědělských plodin (t),2018,3828.76
Česko,Kmín,Sklizeň zemědělských plodin (t),2019,970.53
Česko,Kmín,Sklizeň zemědělských plodin (t),2020,1092.49
Česko,Kmín,Sklizeň zemědělských plodin (t),2021,2647.8
Česko,Kmín,Sklizeň zemědělských plodin (t),2022,2236.24
Česko,Kmín,Sklizeň zemědělských plodin (t),2023,989.31
Česko,Kmín,Sklizeň zemědělských plodin (t),2024,1234.21
Česko,Kmín,Sklizeň zemědělských plodin (t),2025,
Česko,Kmín,Hektarový výnos (t/ha),2009,0.72273887
Česko,Kmín,Hektarový výnos (t/ha),2010,0.71355784
Česko,Kmín,Hektarový výnos (t/ha),2011,0.79488487
Česko,Kmín,Hektarový výnos (t/ha),2012,0.95389958
Česko,Kmín,Hektarový výnos (t/ha),2013,0.64942036
Česko,Kmín,Hektarový výnos (t/ha),2014,0.92443043
Česko,Kmín,Hektarový výnos (t/ha),2015,1.04842676
Česko,Kmín,Hektarový výnos (t/ha),2016,0.79012798
Česko,Kmín,Hektarový výnos (t/ha),2017,0.802722144
Česko,Kmín,Hektarový výnos (t/ha),2018,0.8173182426
Česko,Kmín,Hektarový výnos (t/ha),2019,0.328967572
Česko,Kmín,Hektarový výnos (t/ha),2020,0.3965581703
Česko,Kmín,Hektarový výnos (t/ha),2021,0.8319743602
Česko,Kmín,Hektarový výnos (t/ha),2022,0.6359946873
Česko,Kmín,Hektarový výnos (t/ha),2023,0.9263028782
Česko,Kmín,Hektarový výnos (t/ha),2024,0.8070899353
Česko,Kmín,Hektarový výnos (t/ha),2025,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Kmín,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Kmín,Osevní plocha k 31. květnu (ha),2009,1944.16
Česko,Kmín,Osevní plocha k 31. květnu (ha),2010,3670.2
Česko,Kmín,Osevní plocha k 31. květnu (ha),2011,4371.74
Česko,Kmín,Osevní plocha k 31. květnu (ha),2012,2954.42
Česko,Kmín,Osevní plocha k 31. květnu (ha),2013,2109.05
Česko,Kmín,Osevní plocha k 31. květnu (ha),2014,2172.7
Česko,Kmín,Osevní plocha k 31. květnu (ha),2015,1907.21
Česko,Kmín,Osevní plocha k 31. květnu (ha),2016,2443.11
Česko,Kmín,Osevní plocha k 31. květnu (ha),2017,4124.69
Česko,Kmín,Osevní plocha k 31. květnu (ha),2018,4684.54
Česko,Kmín,Osevní plocha k 31. květnu (ha),2019,2950.23
Česko,Kmín,Osevní plocha k 31. květnu (ha),2020,2754.93
Česko,Kmín,Osevní plocha k 31. květnu (ha),2021,3182.55
Česko,Kmín,Osevní plocha k 31. květnu (ha),2022,3516.13
Česko,Kmín,Osevní plocha k 31. květnu (ha),2023,
Česko,Kmín,Osevní plocha k 31. květnu (ha),2024,
Česko,Kmín,Osevní plocha k 31. květnu (ha),2025,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2023,1068.02
Česko,Kmín,Sklizňová plocha k 31. prosinci (ha),2024,1529.21
