Území;Ukazatel;Týdny;Věkové skupiny (roky);value
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;15-44;1.817851708
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;45-64;13.78739832
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;65-74;45.1703903829682
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;75-84;114.330387291893
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;85 a více;354.653853926944
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;celkem;18.4328176244818
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;0-14;0.591418517313777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;15-44;1.750523867
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;45-64;12.6036318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;65-74;40.6959649205044
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;75-84;110.843585753296
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 33. týden 2011;85 a více;324.66474127871
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;celkem;17.5269109124664
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;0-14;0.328565842952098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;15-44;1.705638639
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;45-64;12.6036318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;65-74;40.2698291621745
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;75-84;107.907331826056
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 32. týden 2011;85 a více;279.681072306358
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;celkem;19.2719733156119
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;0-14;0.459992180132938
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;15-44;1.481212503
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;45-64;13.12588173
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;65-74;43.998517047561
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;75-84;116.165545996418
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 31. týden 2011;85 a více;342.26704652876
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;celkem;18.0323114991698
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;0-14;0.591418517313777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;15-44;1.481212503
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;45-64;13.61331501
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;65-74;42.0809061350765
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;75-84;108.090847696509
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 30. týden 2011;85 a více;287.504319084159
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;celkem;17.7271639751225
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;0-14;0.525705348723357
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;15-44;1.548540344
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;45-64;12.08138186
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;65-74;40.376363101757
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;75-84;103.135919194292
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 29. týden 2011;85 a více;322.056992352776
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;celkem;19.3864036371296
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;0-14;0.919984360265875
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;15-44;1.907622162
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;45-64;12.91698176
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;65-74;43.1462455309012
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;75-84;120.202895146372
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 28. týden 2011;85 a více;327.924427436126
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;celkem;18.575855526379
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;0-14;0.591418517313777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;15-44;1.728081253
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;45-64;13.92666497
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;65-74;42.5070418934064
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;75-84;112.678744457821
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 27. týden 2011;85 a více;292.719816936025
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;celkem;18.4614252048613
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;15-44;2.109605686
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;45-64;12.39473182
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;65-74;43.0397115913188
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;75-84;116.165545996418
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 26. týden 2011;85 a více;285.548507389709
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;celkem;17.8129867162608
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;0-14;0.459992180132938
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;15-44;1.728081253
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;45-64;13.09106507
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;65-74;39.5240915850972
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;75-84;106.622720732889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 25. týden 2011;85 a více;297.283377556409
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;celkem;17.9083453175255
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;0-14;0.262852674361679
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;15-44;1.324114207
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;45-64;14.10074828
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;65-74;39.0979558267673
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;75-84;106.806236603341
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 24. týden 2011;85 a více;300.543063713826
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;celkem;18.4137459042289
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;15-44;1.346556821
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;45-64;13.54368168
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;65-74;39.3110237059322
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;75-84;110.293038141939
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 23. týden 2011;85 a více;326.62055297316
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;celkem;18.3088514428376
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;0-14;1.11712386603713
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;15-44;1.615868185
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;45-64;13.33478171
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;65-74;38.139150370525
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;75-84;111.394133364653
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 22. týden 2011;85 a více;314.885682806459
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;celkem;18.0418473592962
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;0-14;0.262852674361679
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;15-44;1.660753412
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;45-64;12.22064851
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;65-74;40.2698291621745
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;75-84;107.540300085151
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 21. týden 2011;85 a více;325.316678510193
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;celkem;18.6616782675173
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;0-14;0.328565842952098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;15-44;1.211901138
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;45-64;13.19551506
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;65-74;41.5482364371642
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;75-84;117.81718883049
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2011;85 a více;317.493431732393
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;celkem;19.1575429940942
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;0-14;0.657131685904197
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;15-44;1.458769889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;45-64;12.91698176
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;65-74;44.3181188663084
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;75-84;117.450157089585
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2011;85 a více;330.53217636206
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;celkem;18.5663196662525
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;0-14;0.525705348723357
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;15-44;1.301671593
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;45-64;12.22064851
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;65-74;43.6789152288136
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;75-84;111.761165105558
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2011;85 a více;333.139925287993
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;celkem;18.6616782675173
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;0-14;0.328565842952098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;15-44;1.593425571
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;45-64;11.90729855
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;65-74;45.7030600808806
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;75-84;115.61499838506
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2011;85 a více;312.929871112009
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;celkem;20.5020992719275
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;15-44;1.750523867
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;45-64;15.66749809
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;65-74;44.6377206850558
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;75-84;122.588601462254
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2011;85 a více;341.615109297277
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;celkem;19.3005808959913
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;0-14;0.459992180132938
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;15-44;1.301671593
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;45-64;13.71776499
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;65-74;43.0397115913188
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;75-84;122.588601462254
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2011;85 a více;321.405055121293
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;celkem;19.6438718605445
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;0-14;0.591418517313777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;15-44;1.27922898
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;45-64;13.05624841
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;65-74;44.4246528058909
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;75-84;121.854537980445
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2011;85 a více;350.742230538044
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;celkem;19.9871628250977
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;0-14;0.525705348723357
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;15-44;1.503655116
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;45-64;13.09106507
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;65-74;45.0638564433857
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;75-84;129.378688668996
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2011;85 a více;337.051548676893
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;celkem;19.8345890630741
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;0-14;0.788558023085036
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;15-44;1.413884662
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;45-64;15.21488148
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;65-74;43.3593134100662
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;75-84;118.184220571395
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2011;85 a více;337.051548676893
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;celkem;21.7989762491285
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;0-14;0.788558023085036
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;15-44;1.750523867
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;45-64;16.08529804
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;65-74;46.022661899628
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;75-84;134.333617171213
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2011;85 a více;371.604221945511
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;celkem;21.0933225997692
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;0-14;0.262852674361679
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;15-44;1.660753412
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;45-64;13.64813167
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;65-74;48.6860103891898
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;75-84;125.524855389494
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2011;85 a více;391.814276121495
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;celkem;21.5033645852077
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;0-14;0.328565842952098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;15-44;1.481212503
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;45-64;16.9557146
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;65-74;46.1291958392105
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;75-84;130.846815632616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2011;85 a více;359.217414547327
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;celkem;21.9134065706463
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;0-14;0.854271191675456
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;15-44;1.862736935
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;45-64;15.80676474
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;65-74;52.2016303954114
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;75-84;130.663299762163
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2011;85 a více;355.957728389911
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;celkem;21.4747570048283
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;0-14;0.328565842952098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;15-44;1.413884662
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;45-64;15.66749809
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;65-74;49.1121461475197
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;75-84;132.681974337141
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2011;85 a více;358.565477315844
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;celkem;21.6940817877373
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;0-14;0.919984360265875
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;15-44;1.885179549
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;45-64;14.24001493
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;65-74;49.4317479662671
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;75-84;134.15010130076
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2011;85 a více;373.560033639961
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;celkem;21.6845459276108
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;0-14;0.919984360265875
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;15-44;1.77296648
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;45-64;16.53791465
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;65-74;51.2428249391691
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;75-84;125.157823648589
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2011;85 a více;354.001916695461
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;celkem;19.9013400839594
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;0-14;0.591418517313777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;15-44;1.368999434
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;45-64;14.34446492
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;65-74;44.211584926726
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;75-84;121.48750623954
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2011;85 a více;344.22285822321
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;celkem;20.3972048105363
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;0-14;0.854271191675456
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;15-44;1.683196026
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;45-64;13.68294833
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;65-74;43.7854491683961
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;75-84;126.992982353114
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2011;85 a více;361.825163473261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2011;celkem;20.1874158877538
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2011;0-14;0.854271191675456
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2011;15-44;1.436327275
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2011;45-64;13.99629829
