Území;Ukazatel;Očištění;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Kumulace měsíců;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2018;102.4956291602
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2018;102.7208478432
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2018;102.7842993494
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2018;101.986472228
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2018;101.3648102612
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2018;102.5088746337
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2018;101.2501469669
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2018;105.1513724832
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2018;108.5922719221
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2017;107.960426798
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2017;108.352811469
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – říjen 2017;108.5784314758
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2017;108.202800757
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2017;108.7006167024
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2017;108.8964966733
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2017;108.5739050686
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2017;109.2630634401
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2017;107.2338376947
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2017;109.3060223495
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2017;105.4554065037
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2017;107.9796264431
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2016;101.6904140549
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2016;101.8133622575
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – říjen 2016;101.0548843536
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2016;101.248430272
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2016;101.0677045186
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2016;99.6765169007
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2016;101.7158605184
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2016;102.4465907819
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2016;101.5435757601
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2016;101.7914037079
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2016;102.6745999157
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2016;100.5425800412
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2015;102.7693230895
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2015;103.4973978427
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – říjen 2015;103.4964026912
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2015;103.5212339379
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2015;104.0689591871
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2015;104.0174121275
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2015;104.4289194375
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2015;102.7805645941
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2015;104.4608053593
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2015;104.7236781966
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2015;105.5826964892
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2015;101.9483632084
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2014;106.7561723179
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2014;106.1513218055
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – říjen 2014;107.192872408
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2014;107.4098693487
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2014;106.2714680979
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2014;107.2410391828
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2014;107.110833078
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2014;106.141189611
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2014;106.5223817257
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2014;106.3269887783
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2014;104.1733213274
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2014;109.8572267148
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2013;104.7656948758
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2013;103.4982949491
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – říjen 2013;102.907012179
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2013;103.217013215
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2013;103.0620749866
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2013;103.4299108158
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2013;102.4660507573
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2013;104.0586723725
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2013;102.7287515833
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2013;101.0834729541
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2013;102.7250061517
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2013;99.7943350334
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2012;103.701295253
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2012;105.6521515508
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – říjen 2012;106.417748973
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – září 2012;105.2312338267
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – srpen 2012;106.768408697
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červenec 2012;106.9557043214
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – červen 2012;105.9942157272
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – květen 2012;106.5952555185
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – duben 2012;108.3741927002
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – březen 2012;108.5187061201
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – únor 2012;109.1965456589
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden 2012;107.2301685075
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – prosinec 2011;109.645663462
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;28 Výroba strojů a zařízení j. n.;leden – listopad 2011;109.2512587406
