Ukazatel,Území,Druh zemědělské plodiny,Roky,value
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2019,207.74
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2020,187.56
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2021,221.95
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2022,188.56
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2023,173.1
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2024,167.54
Osevní plocha k 31. květnu (ha),Česko,Kedlubny,2025,171.09
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2002,245.32
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2003,239.86
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2004,232.73
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2005,141.43
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2006,176.09
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2007,146.2
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2008,156.56
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2009,155.6
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2010,117.99
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2011,177.01
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2012,117.43
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2013,91.43
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2014,108.95
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2015,107.19
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2016,107.87
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2017,95.04
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2018,117.31
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2019,99.69
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2020,103.91
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2021,69.39
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2022,66.99
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2023,52.21
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2024,51.55
Osevní plocha k 31. květnu (ha),Česko,Kapusta hlávková,2025,43.76
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2002,907.3
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2003,902.54
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2004,794.44
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2005,485.74
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2006,510.09
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2007,442.71
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2008,396.28
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2009,316.56
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2010,315.76
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2011,361.5
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2012,357.55
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2013,264.51
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2014,279.22
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2015,303.16
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2016,247.72
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2017,256.18
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2018,323.99
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2019,326.07
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2020,336.49
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2021,369.83
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2022,336.69
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2023,268.36
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2024,227.87
Osevní plocha k 31. květnu (ha),Česko,Květák a brokolice,2025,229.9
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2002,1963.93
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2003,2015.35
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2004,1895.82
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2005,1000.66
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2006,1310.37
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2007,1287.35
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2008,1234.58
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2009,1087.78
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2010,1076.53
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2011,1462.23
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2012,1199.7
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2013,1095.71
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2014,1139.34
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2015,1129.91
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2016,1214.03
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2017,1093.17
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2018,935.18
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2019,976.76
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2020,1090.32
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2021,1029.74
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2022,960.08
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2023,922.59
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2024,972.78
Osevní plocha k 31. květnu (ha),Česko,Zelí hlávkové,2025,1059.45
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2023,94.53
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2024,87.05
Osevní plocha k 31. květnu (ha),Česko,Ostatní košťálová zelenina,2025,97.69
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2023,2372.73
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2024,2668.08
Osevní plocha k 31. květnu (ha),Česko,Plodová zelenina,2025,2529.33
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2002,603.74
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2003,426.44
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2004,303.91
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2005,323.03
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2006,261.21
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2007,332.7
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2008,235.34
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2009,331.32
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2010,295.52
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2011,268.39
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2012,263.01
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2013,223.88
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2014,303.88
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2015,338.6
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2016,411.01
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2017,298.73
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2018,314.62
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2019,339.04
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2020,351.3
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2021,253.8
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2022,258.32
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2023,265.18
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2024,262.18
Osevní plocha k 31. květnu (ha),Česko,Okurky nakládačky,2025,246.12
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2002,198.07
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2003,141.15
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2004,85.14
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2005,118.88
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2006,125.33
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2007,136.68
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2008,100.88
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2009,130.91
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2010,117.57
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2011,99.3
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2012,54.45
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2013,62.34
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2014,49.49
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2015,34.39
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2016,45.25
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2017,38.58
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2018,51.54
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2019,30.75
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2020,20.07
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2021,45.27
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2022,27.61
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2023,26.36
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2024,18.24
Osevní plocha k 31. květnu (ha),Česko,Okurky salátové,2025,42.14
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2002,430.47
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2003,455.63
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2004,471.82
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2005,481.37
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2006,412.53
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2007,433.02
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2008,300.78
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2009,442.15
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2010,389.35
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2011,408.87
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2012,380.52
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2013,309.46
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2014,281.58
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2015,195.91
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2016,339.11
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2017,243.94
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2018,330.98
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2019,135.15
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2020,293.38
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2021,302.09
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2022,197.35
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2023,155.96
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2024,230.12
Osevní plocha k 31. květnu (ha),Česko,Rajčata,2025,154.68
Osevní plocha k 31. květnu (ha),Česko,Papriky,2002,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2003,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2004,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2005,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2006,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2007,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2008,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2009,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2010,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2011,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2012,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2013,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2014,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2015,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2016,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2017,
Osevní plocha k 31. květnu (ha),Česko,Papriky,2018,292.89
Osevní plocha k 31. květnu (ha),Česko,Papriky,2019,282.03
Osevní plocha k 31. květnu (ha),Česko,Papriky,2020,276.57
Osevní plocha k 31. květnu (ha),Česko,Papriky,2021,317.22
Osevní plocha k 31. květnu (ha),Česko,Papriky,2022,306.03
Osevní plocha k 31. květnu (ha),Česko,Papriky,2023,278.64
Osevní plocha k 31. květnu (ha),Česko,Papriky,2024,278.26
Osevní plocha k 31. květnu (ha),Česko,Papriky,2025,266.77
Osevní plocha k 31. květnu (ha),Česko,Tykve,2002,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2003,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2004,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2005,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2006,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2007,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2008,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2009,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2010,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2011,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2012,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2013,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2014,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2015,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2016,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2017,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2018,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2019,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2020,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2021,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2022,
Osevní plocha k 31. květnu (ha),Česko,Tykve,2023,780.47
Osevní plocha k 31. květnu (ha),Česko,Tykve,2024,833.78
Osevní plocha k 31. květnu (ha),Česko,Tykve,2025,870.23
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2002,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2003,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2004,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2005,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2006,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2007,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2008,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2009,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2010,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2011,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2012,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2013,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2014,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2015,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2016,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2017,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2018,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2019,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2020,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2021,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2022,
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2023,53.69
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2024,44.52
Osevní plocha k 31. květnu (ha),Česko,Meloun vodní,2025,53.21
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2023,812.43
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2024,1000.98
Osevní plocha k 31. květnu (ha),Česko,Ostatní plodová zelenina,2025,896.18
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2023,1123.81
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2024,1065.53
Osevní plocha k 31. květnu (ha),Česko,Lusková zelenina,2025,1323.06
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2002,1772.26
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2003,1123.81
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2004,1086.39
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2005,978.22
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2006,1131.6
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2007,1341.43
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2008,1309.59
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2009,972.66
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2010,1020.07
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2011,993.37
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2012,1034.07
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2013,1177.61
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2014,1103.34
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2015,923.49
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2016,1113.42
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2017,1310.51
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2018,1457.49
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2019,1246.48
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2020,1474.18
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2021,1793.06
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2022,1690.85
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2023,1113.36
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2024,1056.76
Osevní plocha k 31. květnu (ha),Česko,Hrách zahradní,2025,1305.02
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2013,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2014,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2015,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2016,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2017,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2018,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2019,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2020,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2021,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2022,
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2023,10.45
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2024,8.77
Osevní plocha k 31. květnu (ha),Česko,Ostatní lusková zelenina,2025,18.04
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2002,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2003,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2004,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2005,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2006,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2007,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2008,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2009,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2010,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2011,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2012,
Osevní plocha k 31. květnu (ha),Česko,Listová zelenina,2013,
