Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Měsíce;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2006;117.5062523867
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2006;121.4466746308
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2006;114.2238438826
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2006;132.8124082122
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2006;117.7573240683
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2006;126.417478224
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2006;118.406903222
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2006;121.503826189
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;prosinec 2005;110.3298946205
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;listopad 2005;108.0587099821
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;říjen 2005;107.1420692273
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;září 2005;106.8186019259
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2005;103.0394724231
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2005;100.4887589101
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2005;111.7775246352
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2005;99.7854648069
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2005;104.6003675582
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2005;99.6304001609
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2005;104.0432980157
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2005;117.6909479988
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;prosinec 2004;119.6797141073
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;listopad 2004;124.0518007856
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;říjen 2004;120.9609134232
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;září 2004;102.8342766726
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2004;130.2576362084
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2004;123.2747002392
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2004;122.7670245598
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2004;139.2889464637
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2004;123.0940276585
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2004;124.2602665933
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2004;117.7955622162
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2004;103.1864111782
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;prosinec 2003;101.1285300447
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;listopad 2003;103.003435503
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;říjen 2003;103.6368777374
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;září 2003;109.2213056359
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2003;106.6462998831
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2003;101.3983001166
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2003;103.5680760323
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2003;95.6777929969
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2003;112.6292947629
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2003;104.5985445699
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2003;101.7887703257
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2003;97.8182912658
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;prosinec 2002;117.4585530925
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;listopad 2002;106.4342030508
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;říjen 2002;96.8920847373
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;září 2002;128.5576858924
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2002;98.7210922107
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2002;105.4353323561
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2002;107.4297438141
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2002;101.6061953115
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2002;106.4243492382
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2002;94.8315882908
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2002;105.351713207
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2002;112.5441530475
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;prosinec 2001;105.1565047542
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;listopad 2001;129.6591219027
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;říjen 2001;128.6000913592
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;září 2001;124.9143638677
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2001;137.6376740519
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2001;146.6308163912
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2001;126.8903498388
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2001;137.6817710013
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2001;131.2667294266
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2001;153.5001488654
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2001;142.2104401915
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2001;217.3851293189
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;prosinec 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;listopad 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;říjen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;září 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;srpen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červenec 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;červen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;květen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;duben 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;březen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;únor 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;Průmysl;leden 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;březen 2025;98.0841537477
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;únor 2025;96.1067486565
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;leden 2025;101.6778472203
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;prosinec 2024;98.6964589509
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;listopad 2024;99.3202402601
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;říjen 2024;99.713809816
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;září 2024;103.1949719711
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;srpen 2024;99.2210910339
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;červenec 2024;111.0509988368
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;červen 2024;88.9224954177
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;květen 2024;99.662238956
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;duben 2024;105.5186952749
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;březen 2024;92.7417262652
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;únor 2024;98.052268943
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;leden 2024;91.6620221587
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;prosinec 2023;85.9742336868
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;listopad 2023;94.9451829749
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;říjen 2023;98.1395206972
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;září 2023;86.6364615066
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;srpen 2023;89.4083203303
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;červenec 2023;88.3057784287
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;červen 2023;92.6834348501
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;květen 2023;91.2314374846
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;duben 2023;91.9188018773
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;březen 2023;88.2505632343
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;únor 2023;96.5702661127
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;leden 2023;97.5909511214
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;prosinec 2022;100.8359608534
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;listopad 2022;101.8051490056
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;říjen 2022;108.4448394426
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;září 2022;107.836434625
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;srpen 2022;116.0125687395
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;červenec 2022;109.0491522031
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;červen 2022;116.4980569133
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;květen 2022;123.2880691552
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;duben 2022;115.8943505128
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;březen 2022;127.7968510142
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;únor 2022;124.1778148123
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;leden 2022;119.930624917
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;prosinec 2021;117.611453683
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;listopad 2021;118.2820263431
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;13 Výroba textilií;říjen 2021;105.5475986259
