Území,Týdny,Ukazatel,Druh PHM,value
Česko, 43. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 43. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 43. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 42. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,35.51
Česko, 42. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,34.18
Česko, 42. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.06
Česko, 42. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 42. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 42. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 41. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,35.15
Česko, 41. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,33.75
Česko, 41. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.06
Česko, 41. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 41. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 41. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 40. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,35.2
Česko, 40. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,33.64
Česko, 40. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.07
Česko, 40. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 40. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 40. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 39. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,35.3
Česko, 39. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,33.73
Česko, 39. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.07
Česko, 39. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 39. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 39. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 38. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,35.44
Česko, 38. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,33.85
Česko, 38. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.06
Česko, 38. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 38. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 38. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 37. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.24
Česko, 37. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,34.61
Česko, 37. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.02
Česko, 37. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 37. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 37. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 36. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.95
Česko, 36. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,35.24
Česko, 36. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.04
Česko, 36. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 36. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 36. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 35. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.24
Česko, 35. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,35.54
Česko, 35. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.0
Česko, 35. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 35. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 35. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 34. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.61
Česko, 34. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,35.98
Česko, 34. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.03
Česko, 34. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 34. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 34. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 33. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.76
Česko, 33. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,36.17
Česko, 33. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.05
Česko, 33. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 33. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 33. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 32. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.0
Česko, 32. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,36.64
Česko, 32. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.06
Česko, 32. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 32. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 32. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 31. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.15
Česko, 31. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,36.84
Česko, 31. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.09
Česko, 31. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 31. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 31. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 30. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.37
Česko, 30. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.09
Česko, 30. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.07
Česko, 30. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 30. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 30. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 29. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.69
Česko, 29. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.33
Česko, 29. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.1
Česko, 29. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 29. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 29. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 28. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.51
Česko, 28. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.33
Česko, 28. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.1
Česko, 28. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 28. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 28. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 27. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.26
Česko, 27. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.0
Česko, 27. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.12
Česko, 27. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 27. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 27. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 26. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.98
Česko, 26. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,36.65
Česko, 26. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.18
Česko, 26. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 26. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 26. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 25. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.67
Česko, 25. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,35.86
Česko, 25. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.23
Česko, 25. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 25. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 25. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 24. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.91
Česko, 24. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,36.07
Česko, 24. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.3
Česko, 24. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 24. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 24. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 23. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.59
Česko, 23. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,36.79
Česko, 23. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.31
Česko, 23. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 23. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 23. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 22. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.0
Česko, 22. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.28
Česko, 22. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.3
Česko, 22. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 22. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 22. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 21. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.27
Česko, 21. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.51
Česko, 21. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.29
Česko, 21. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 21. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 21. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 20. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.7
Česko, 20. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.03
Česko, 20. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.4
Česko, 20. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 20. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 20. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 19. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.22
Česko, 19. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.52
Česko, 19. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.42
Česko, 19. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 19. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 19. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 18. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.4
Česko, 18. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,39.06
Česko, 18. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.43
Česko, 18. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 18. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 18. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 17. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.39
Česko, 17. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,39.32
Česko, 17. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.44
Česko, 17. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 17. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 17. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 16. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.03
Česko, 16. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,39.28
Česko, 16. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.42
Česko, 16. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 16. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 16. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 15. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.66
Česko, 15. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,39.14
Česko, 15. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.42
Česko, 15. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 15. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 15. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 14. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.01
Česko, 14. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.72
Česko, 14. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.35
Česko, 14. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 14. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 14. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 13. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.5
Česko, 13. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.53
Česko, 13. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.31
Česko, 13. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 13. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 13. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 12. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.42
Česko, 12. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.45
Česko, 12. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.28
Česko, 12. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 12. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 12. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 11. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.5
Česko, 11. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.53
Česko, 11. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,17.07
Česko, 11. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 11. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 11. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 10. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.4
Česko, 10. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.7
Česko, 10. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,16.89
Česko, 10. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 10. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 10. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 09. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.37
Česko, 09. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.76
Česko, 09. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,16.89
Česko, 09. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 09. týden 2024,Index cen pohonných hmot (%),Motorová nafta,
Česko, 09. týden 2024,Index cen pohonných hmot (%),LPG,
Česko, 08. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.21
Česko, 08. týden 2024,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.56
Česko, 08. týden 2024,Průměrná cena pohonných hmot (Kč/litr),LPG,16.88
Česko, 08. týden 2024,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
