Území,Měsíce,Ukazatel,value
Česko,červen 2000,Souhrnný indikátor,
Česko,červen 2000,Podnikatelé,
Česko,červen 2000,Podnikatelé - průmysl,21.6666666667
Česko,červen 2000,Podnikatelé - stavebnictví,-28.5
Česko,červen 2000,Podnikatelé - obchod,12.0
Česko,červen 2000,Podnikatelé - služby,
Česko,červen 2000,Spotřebitelé,-21.5
Česko,květen 2000,Souhrnný indikátor,
Česko,květen 2000,Podnikatelé,
Česko,květen 2000,Podnikatelé - průmysl,17.6666666667
Česko,květen 2000,Podnikatelé - stavebnictví,-31.0
Česko,květen 2000,Podnikatelé - obchod,14.3333333333
Česko,květen 2000,Podnikatelé - služby,
Česko,květen 2000,Spotřebitelé,-21.0
Česko,duben 2000,Souhrnný indikátor,
Česko,duben 2000,Podnikatelé,
Česko,duben 2000,Podnikatelé - průmysl,21.3333333333
Česko,duben 2000,Podnikatelé - stavebnictví,-37.5
Česko,duben 2000,Podnikatelé - obchod,16.3333333333
Česko,duben 2000,Podnikatelé - služby,
Česko,duben 2000,Spotřebitelé,-23.5
Česko,březen 2000,Souhrnný indikátor,
Česko,březen 2000,Podnikatelé,
Česko,březen 2000,Podnikatelé - průmysl,4.6666666667
Česko,březen 2000,Podnikatelé - stavebnictví,-40.5
Česko,březen 2000,Podnikatelé - obchod,18.3333333333
Česko,březen 2000,Podnikatelé - služby,
Česko,březen 2000,Spotřebitelé,-23.75
Česko,únor 2000,Souhrnný indikátor,
Česko,únor 2000,Podnikatelé,
Česko,únor 2000,Podnikatelé - průmysl,7.3333333333
Česko,únor 2000,Podnikatelé - stavebnictví,-38.0
Česko,únor 2000,Podnikatelé - obchod,10.3333333333
Česko,únor 2000,Podnikatelé - služby,
Česko,únor 2000,Spotřebitelé,-23.75
Česko,leden 2000,Souhrnný indikátor,
Česko,leden 2000,Podnikatelé,
Česko,leden 2000,Podnikatelé - průmysl,4.3333333333
Česko,leden 2000,Podnikatelé - stavebnictví,-33.5
Česko,leden 2000,Podnikatelé - obchod,10.3333333333
Česko,leden 2000,Podnikatelé - služby,
Česko,leden 2000,Spotřebitelé,-24.0
Česko,prosinec 1999,Souhrnný indikátor,
Česko,prosinec 1999,Podnikatelé,
Česko,prosinec 1999,Podnikatelé - průmysl,1.6666666667
Česko,prosinec 1999,Podnikatelé - stavebnictví,-37.0
Česko,prosinec 1999,Podnikatelé - obchod,10.3333333333
Česko,prosinec 1999,Podnikatelé - služby,
Česko,prosinec 1999,Spotřebitelé,-24.25
Česko,listopad 1999,Souhrnný indikátor,
Česko,listopad 1999,Podnikatelé,
Česko,listopad 1999,Podnikatelé - průmysl,-1.0
Česko,listopad 1999,Podnikatelé - stavebnictví,-33.5
Česko,listopad 1999,Podnikatelé - obchod,10.6666666667
Česko,listopad 1999,Podnikatelé - služby,
Česko,listopad 1999,Spotřebitelé,-27.5
Česko,říjen 1999,Souhrnný indikátor,
Česko,říjen 1999,Podnikatelé,
Česko,říjen 1999,Podnikatelé - průmysl,0.6666666667
Česko,říjen 1999,Podnikatelé - stavebnictví,-43.0
Česko,říjen 1999,Podnikatelé - obchod,7.0
Česko,říjen 1999,Podnikatelé - služby,
Česko,říjen 1999,Spotřebitelé,-27.75
Česko,září 1999,Souhrnný indikátor,
Česko,září 1999,Podnikatelé,
Česko,září 1999,Podnikatelé - průmysl,-2.3333333333
Česko,září 1999,Podnikatelé - stavebnictví,-48.0
Česko,září 1999,Podnikatelé - obchod,12.6666666667
Česko,září 1999,Podnikatelé - služby,
Česko,září 1999,Spotřebitelé,-29.75
Česko,srpen 1999,Souhrnný indikátor,
Česko,srpen 1999,Podnikatelé,
Česko,srpen 1999,Podnikatelé - průmysl,-11.6666666667
Česko,srpen 1999,Podnikatelé - stavebnictví,-41.5
Česko,srpen 1999,Podnikatelé - obchod,5.0
Česko,srpen 1999,Podnikatelé - služby,
Česko,srpen 1999,Spotřebitelé,-33.25
Česko,červenec 1999,Souhrnný indikátor,
Česko,červenec 1999,Podnikatelé,
Česko,červenec 1999,Podnikatelé - průmysl,-15.0
Česko,červenec 1999,Podnikatelé - stavebnictví,-41.5
Česko,červenec 1999,Podnikatelé - obchod,4.6666666667
Česko,červenec 1999,Podnikatelé - služby,
Česko,červenec 1999,Spotřebitelé,-31.25
Česko,červen 1999,Souhrnný indikátor,
Česko,červen 1999,Podnikatelé,
Česko,červen 1999,Podnikatelé - průmysl,-7.6666666667
Česko,červen 1999,Podnikatelé - stavebnictví,-43.5
Česko,červen 1999,Podnikatelé - obchod,5.6666666667
Česko,červen 1999,Podnikatelé - služby,
Česko,červen 1999,Spotřebitelé,-32.25
Česko,květen 1999,Souhrnný indikátor,
Česko,květen 1999,Podnikatelé,
Česko,květen 1999,Podnikatelé - průmysl,-12.3333333333
Česko,květen 1999,Podnikatelé - stavebnictví,-53.0
Česko,květen 1999,Podnikatelé - obchod,4.3333333333
Česko,květen 1999,Podnikatelé - služby,
Česko,květen 1999,Spotřebitelé,-35.5
Česko,duben 1999,Souhrnný indikátor,
Česko,duben 1999,Podnikatelé,
Česko,duben 1999,Podnikatelé - průmysl,-20.0
Česko,duben 1999,Podnikatelé - stavebnictví,-48.5
Česko,duben 1999,Podnikatelé - obchod,6.3333333333
Česko,duben 1999,Podnikatelé - služby,
Česko,duben 1999,Spotřebitelé,-34.5
Česko,březen 1999,Souhrnný indikátor,
Česko,březen 1999,Podnikatelé,
Česko,březen 1999,Podnikatelé - průmysl,-28.3333333333
Česko,březen 1999,Podnikatelé - stavebnictví,-54.0
Česko,březen 1999,Podnikatelé - obchod,2.3333333333
Česko,březen 1999,Podnikatelé - služby,
Česko,březen 1999,Spotřebitelé,-34.0
Česko,únor 1999,Souhrnný indikátor,
Česko,únor 1999,Podnikatelé,
Česko,únor 1999,Podnikatelé - průmysl,-25.0
Česko,únor 1999,Podnikatelé - stavebnictví,-54.5
Česko,únor 1999,Podnikatelé - obchod,0.6666666667
Česko,únor 1999,Podnikatelé - služby,
Česko,únor 1999,Spotřebitelé,-32.75
Česko,leden 1999,Souhrnný indikátor,
Česko,leden 1999,Podnikatelé,
Česko,leden 1999,Podnikatelé - průmysl,-21.3333333333
Česko,leden 1999,Podnikatelé - stavebnictví,-51.5
Česko,leden 1999,Podnikatelé - obchod,1.6666666667
Česko,leden 1999,Podnikatelé - služby,
Česko,leden 1999,Spotřebitelé,-31.25
Česko,prosinec 1998,Souhrnný indikátor,
Česko,prosinec 1998,Podnikatelé,
Česko,prosinec 1998,Podnikatelé - průmysl,-26.6666666667
Česko,prosinec 1998,Podnikatelé - stavebnictví,-47.0
Česko,prosinec 1998,Podnikatelé - obchod,3.0
Česko,prosinec 1998,Podnikatelé - služby,
Česko,prosinec 1998,Spotřebitelé,-31.5
Česko,listopad 1998,Souhrnný indikátor,
Česko,listopad 1998,Podnikatelé,
Česko,listopad 1998,Podnikatelé - průmysl,-21.0
Česko,listopad 1998,Podnikatelé - stavebnictví,-47.0
Česko,listopad 1998,Podnikatelé - obchod,4.3333333333
Česko,listopad 1998,Podnikatelé - služby,
Česko,listopad 1998,Spotřebitelé,-29.75
Česko,říjen 1998,Souhrnný indikátor,
Česko,říjen 1998,Podnikatelé,
Česko,říjen 1998,Podnikatelé - průmysl,-19.3333333333
Česko,říjen 1998,Podnikatelé - stavebnictví,-45.5
Česko,říjen 1998,Podnikatelé - obchod,1.6666666667
Česko,říjen 1998,Podnikatelé - služby,
Česko,říjen 1998,Spotřebitelé,-30.25
Česko,září 1998,Souhrnný indikátor,
Česko,září 1998,Podnikatelé,
Česko,září 1998,Podnikatelé - průmysl,-14.3333333333
Česko,září 1998,Podnikatelé - stavebnictví,-40.0
Česko,září 1998,Podnikatelé - obchod,5.3333333333
Česko,září 1998,Podnikatelé - služby,
Česko,září 1998,Spotřebitelé,-27.5
Česko,srpen 1998,Souhrnný indikátor,
Česko,srpen 1998,Podnikatelé,
Česko,srpen 1998,Podnikatelé - průmysl,-8.3333333333
Česko,srpen 1998,Podnikatelé - stavebnictví,-39.5
Česko,srpen 1998,Podnikatelé - obchod,1.6666666667
Česko,srpen 1998,Podnikatelé - služby,
Česko,srpen 1998,Spotřebitelé,-25.75
Česko,červenec 1998,Souhrnný indikátor,
Česko,červenec 1998,Podnikatelé,
Česko,červenec 1998,Podnikatelé - průmysl,-3.3333333333
Česko,červenec 1998,Podnikatelé - stavebnictví,-46.0
Česko,červenec 1998,Podnikatelé - obchod,9.0
Česko,červenec 1998,Podnikatelé - služby,
Česko,červenec 1998,Spotřebitelé,-24.75
Česko,červen 1998,Souhrnný indikátor,
Česko,červen 1998,Podnikatelé,
Česko,červen 1998,Podnikatelé - průmysl,-0.6666666667
Česko,červen 1998,Podnikatelé - stavebnictví,-36.0
Česko,červen 1998,Podnikatelé - obchod,8.3333333333
Česko,červen 1998,Podnikatelé - služby,
Česko,červen 1998,Spotřebitelé,-26.0
Česko,květen 1998,Souhrnný indikátor,
Česko,květen 1998,Podnikatelé,
Česko,květen 1998,Podnikatelé - průmysl,-4.6666666667
Česko,květen 1998,Podnikatelé - stavebnictví,-46.0
Česko,květen 1998,Podnikatelé - obchod,7.0
Česko,květen 1998,Podnikatelé - služby,
Česko,květen 1998,Spotřebitelé,-28.25
Česko,duben 1998,Souhrnný indikátor,
Česko,duben 1998,Podnikatelé,
Česko,duben 1998,Podnikatelé - průmysl,-4.0
Česko,duben 1998,Podnikatelé - stavebnictví,-46.0
Česko,duben 1998,Podnikatelé - obchod,7.6666666667
Česko,duben 1998,Podnikatelé - služby,
Česko,duben 1998,Spotřebitelé,-27.75
Česko,březen 1998,Souhrnný indikátor,
Česko,březen 1998,Podnikatelé,
Česko,březen 1998,Podnikatelé - průmysl,3.6666666667
Česko,březen 1998,Podnikatelé - stavebnictví,-40.5
Česko,březen 1998,Podnikatelé - obchod,8.6666666667
Česko,březen 1998,Podnikatelé - služby,
Česko,březen 1998,Spotřebitelé,-28.5
Česko,únor 1998,Souhrnný indikátor,
Česko,únor 1998,Podnikatelé,
Česko,únor 1998,Podnikatelé - průmysl,2.3333333333
Česko,únor 1998,Podnikatelé - stavebnictví,-33.5
Česko,únor 1998,Podnikatelé - obchod,9.0
Česko,únor 1998,Podnikatelé - služby,
Česko,únor 1998,Spotřebitelé,-31.5
Česko,leden 1998,Souhrnný indikátor,
Česko,leden 1998,Podnikatelé,
Česko,leden 1998,Podnikatelé - průmysl,7.0
Česko,leden 1998,Podnikatelé - stavebnictví,-44.5
Česko,leden 1998,Podnikatelé - obchod,3.3333333333
Česko,leden 1998,Podnikatelé - služby,
Česko,leden 1998,Spotřebitelé,-32.75
Česko,prosinec 1997,Souhrnný indikátor,
Česko,prosinec 1997,Podnikatelé,
Česko,prosinec 1997,Podnikatelé - průmysl,5.6666666667
Česko,prosinec 1997,Podnikatelé - stavebnictví,-37.0
Česko,prosinec 1997,Podnikatelé - obchod,11.3333333333
Česko,prosinec 1997,Podnikatelé - služby,
Česko,prosinec 1997,Spotřebitelé,
Česko,listopad 1997,Souhrnný indikátor,
Česko,listopad 1997,Podnikatelé,
Česko,listopad 1997,Podnikatelé - průmysl,8.0
Česko,listopad 1997,Podnikatelé - stavebnictví,-32.0
Česko,listopad 1997,Podnikatelé - obchod,12.3333333333
Česko,listopad 1997,Podnikatelé - služby,
Česko,listopad 1997,Spotřebitelé,
Česko,říjen 1997,Souhrnný indikátor,
Česko,říjen 1997,Podnikatelé,
Česko,říjen 1997,Podnikatelé - průmysl,2.0
Česko,říjen 1997,Podnikatelé - stavebnictví,-21.5
Česko,říjen 1997,Podnikatelé - obchod,11.0
Česko,říjen 1997,Podnikatelé - služby,
Česko,říjen 1997,Spotřebitelé,
Česko,září 1997,Souhrnný indikátor,
Česko,září 1997,Podnikatelé,
Česko,září 1997,Podnikatelé - průmysl,3.0
Česko,září 1997,Podnikatelé - stavebnictví,-21.0
Česko,září 1997,Podnikatelé - obchod,12.0
Česko,září 1997,Podnikatelé - služby,
Česko,září 1997,Spotřebitelé,
Česko,srpen 1997,Souhrnný indikátor,
Česko,srpen 1997,Podnikatelé,
Česko,srpen 1997,Podnikatelé - průmysl,3.6666666667
Česko,srpen 1997,Podnikatelé - stavebnictví,-23.0
Česko,srpen 1997,Podnikatelé - obchod,11.3333333333
Česko,srpen 1997,Podnikatelé - služby,
Česko,srpen 1997,Spotřebitelé,
Česko,červenec 1997,Souhrnný indikátor,
Česko,červenec 1997,Podnikatelé,
Česko,červenec 1997,Podnikatelé - průmysl,8.3333333333
Česko,červenec 1997,Podnikatelé - stavebnictví,-34.5
Česko,červenec 1997,Podnikatelé - obchod,7.0
Česko,červenec 1997,Podnikatelé - služby,
Česko,červenec 1997,Spotřebitelé,
Česko,červen 1997,Souhrnný indikátor,
Česko,červen 1997,Podnikatelé,
Česko,červen 1997,Podnikatelé - průmysl,0.6666666667
Česko,červen 1997,Podnikatelé - stavebnictví,-32.5
Česko,červen 1997,Podnikatelé - obchod,10.0
Česko,červen 1997,Podnikatelé - služby,
Česko,červen 1997,Spotřebitelé,
Česko,květen 1997,Souhrnný indikátor,
Česko,květen 1997,Podnikatelé,
Česko,květen 1997,Podnikatelé - průmysl,-2.0
Česko,květen 1997,Podnikatelé - stavebnictví,-29.0
Česko,květen 1997,Podnikatelé - obchod,8.3333333333
Česko,květen 1997,Podnikatelé - služby,
Česko,květen 1997,Spotřebitelé,
Česko,duben 1997,Souhrnný indikátor,
Česko,duben 1997,Podnikatelé,
Česko,duben 1997,Podnikatelé - průmysl,-4.6666666667
Česko,duben 1997,Podnikatelé - stavebnictví,-17.5
Česko,duben 1997,Podnikatelé - obchod,13.3333333333
Česko,duben 1997,Podnikatelé - služby,
Česko,duben 1997,Spotřebitelé,
Česko,březen 1997,Souhrnný indikátor,
Česko,březen 1997,Podnikatelé,
Česko,březen 1997,Podnikatelé - průmysl,0.3333333333
Česko,březen 1997,Podnikatelé - stavebnictví,-14.0
Česko,březen 1997,Podnikatelé - obchod,16.6666666667
Česko,březen 1997,Podnikatelé - služby,
Česko,březen 1997,Spotřebitelé,
Česko,únor 1997,Souhrnný indikátor,
Česko,únor 1997,Podnikatelé,
Česko,únor 1997,Podnikatelé - průmysl,0.3333333333
Česko,únor 1997,Podnikatelé - stavebnictví,-10.5
Česko,únor 1997,Podnikatelé - obchod,16.3333333333
Česko,únor 1997,Podnikatelé - služby,
Česko,únor 1997,Spotřebitelé,
Česko,leden 1997,Souhrnný indikátor,
Česko,leden 1997,Podnikatelé,
Česko,leden 1997,Podnikatelé - průmysl,-3.6666666667
Česko,leden 1997,Podnikatelé - stavebnictví,-21.0
Česko,leden 1997,Podnikatelé - obchod,7.3333333333
Česko,leden 1997,Podnikatelé - služby,
Česko,leden 1997,Spotřebitelé,
Česko,prosinec 1996,Souhrnný indikátor,
Česko,prosinec 1996,Podnikatelé,
Česko,prosinec 1996,Podnikatelé - průmysl,1.3333333333
Česko,prosinec 1996,Podnikatelé - stavebnictví,-15.0
Česko,prosinec 1996,Podnikatelé - obchod,10.6666666667
Česko,prosinec 1996,Podnikatelé - služby,
Česko,prosinec 1996,Spotřebitelé,
Česko,listopad 1996,Souhrnný indikátor,
Česko,listopad 1996,Podnikatelé,
Česko,listopad 1996,Podnikatelé - průmysl,1.3333333333
Česko,listopad 1996,Podnikatelé - stavebnictví,-10.0
Česko,listopad 1996,Podnikatelé - obchod,15.0
Česko,listopad 1996,Podnikatelé - služby,
Česko,listopad 1996,Spotřebitelé,
Česko,říjen 1996,Souhrnný indikátor,
Česko,říjen 1996,Podnikatelé,
Česko,říjen 1996,Podnikatelé - průmysl,0.3333333333
Česko,říjen 1996,Podnikatelé - stavebnictví,0.5
Česko,říjen 1996,Podnikatelé - obchod,12.0
Česko,říjen 1996,Podnikatelé - služby,
Česko,říjen 1996,Spotřebitelé,
Česko,září 1996,Souhrnný indikátor,
Česko,září 1996,Podnikatelé,
Česko,září 1996,Podnikatelé - průmysl,2.3333333333
Česko,září 1996,Podnikatelé - stavebnictví,1.0
Česko,září 1996,Podnikatelé - obchod,9.6666666667
Česko,září 1996,Podnikatelé - služby,
Česko,září 1996,Spotřebitelé,
Česko,srpen 1996,Souhrnný indikátor,
Česko,srpen 1996,Podnikatelé,
Česko,srpen 1996,Podnikatelé - průmysl,0.3333333333
Česko,srpen 1996,Podnikatelé - stavebnictví,-1.5
Česko,srpen 1996,Podnikatelé - obchod,18.6666666667
Česko,srpen 1996,Podnikatelé - služby,
Česko,srpen 1996,Spotřebitelé,
Česko,červenec 1996,Souhrnný indikátor,
Česko,červenec 1996,Podnikatelé,
Česko,červenec 1996,Podnikatelé - průmysl,-10.6666666667
Česko,červenec 1996,Podnikatelé - stavebnictví,1.5
Česko,červenec 1996,Podnikatelé - obchod,12.3333333333
Česko,červenec 1996,Podnikatelé - služby,
Česko,červenec 1996,Spotřebitelé,
Česko,červen 1996,Souhrnný indikátor,
Česko,červen 1996,Podnikatelé,
Česko,červen 1996,Podnikatelé - průmysl,-2.6666666667
Česko,červen 1996,Podnikatelé - stavebnictví,-2.5
Česko,červen 1996,Podnikatelé - obchod,20.3333333333
Česko,červen 1996,Podnikatelé - služby,
Česko,červen 1996,Spotřebitelé,
Česko,květen 1996,Souhrnný indikátor,
Česko,květen 1996,Podnikatelé,
Česko,květen 1996,Podnikatelé - průmysl,3.3333333333
Česko,květen 1996,Podnikatelé - stavebnictví,-1.5
Česko,květen 1996,Podnikatelé - obchod,18.0
Česko,květen 1996,Podnikatelé - služby,
Česko,květen 1996,Spotřebitelé,
Česko,duben 1996,Souhrnný indikátor,
Česko,duben 1996,Podnikatelé,
Česko,duben 1996,Podnikatelé - průmysl,-8.3333333333
Česko,duben 1996,Podnikatelé - stavebnictví,-7.5
Česko,duben 1996,Podnikatelé - obchod,16.6666666667
Česko,duben 1996,Podnikatelé - služby,
Česko,duben 1996,Spotřebitelé,
Česko,březen 1996,Souhrnný indikátor,
Česko,březen 1996,Podnikatelé,
Česko,březen 1996,Podnikatelé - průmysl,-7.3333333333
Česko,březen 1996,Podnikatelé - stavebnictví,-9.5
Česko,březen 1996,Podnikatelé - obchod,8.0
Česko,březen 1996,Podnikatelé - služby,
Česko,březen 1996,Spotřebitelé,
Česko,únor 1996,Souhrnný indikátor,
Česko,únor 1996,Podnikatelé,
Česko,únor 1996,Podnikatelé - průmysl,-3.6666666667
Česko,únor 1996,Podnikatelé - stavebnictví,-10.5
Česko,únor 1996,Podnikatelé - obchod,16.0
Česko,únor 1996,Podnikatelé - služby,
Česko,únor 1996,Spotřebitelé,
Česko,leden 1996,Souhrnný indikátor,
Česko,leden 1996,Podnikatelé,
Česko,leden 1996,Podnikatelé - průmysl,0.6666666667
Česko,leden 1996,Podnikatelé - stavebnictví,-4.0
Česko,leden 1996,Podnikatelé - obchod,18.6666666667
Česko,leden 1996,Podnikatelé - služby,
Česko,leden 1996,Spotřebitelé,
Česko,prosinec 1995,Souhrnný indikátor,
Česko,prosinec 1995,Podnikatelé,
Česko,prosinec 1995,Podnikatelé - průmysl,1.0
Česko,prosinec 1995,Podnikatelé - stavebnictví,-1.5
Česko,prosinec 1995,Podnikatelé - obchod,12.3333333333
Česko,prosinec 1995,Podnikatelé - služby,
Česko,prosinec 1995,Spotřebitelé,
Česko,listopad 1995,Souhrnný indikátor,
Česko,listopad 1995,Podnikatelé,
Česko,listopad 1995,Podnikatelé - průmysl,-7.0
Česko,listopad 1995,Podnikatelé - stavebnictví,-6.0
Česko,listopad 1995,Podnikatelé - obchod,9.0
Česko,listopad 1995,Podnikatelé - služby,
Česko,listopad 1995,Spotřebitelé,
Česko,říjen 1995,Souhrnný indikátor,
Česko,říjen 1995,Podnikatelé,
Česko,říjen 1995,Podnikatelé - průmysl,-2.6666666667
Česko,říjen 1995,Podnikatelé - stavebnictví,-8.5
Česko,říjen 1995,Podnikatelé - obchod,10.0
Česko,říjen 1995,Podnikatelé - služby,
Česko,říjen 1995,Spotřebitelé,
Česko,září 1995,Souhrnný indikátor,
Česko,září 1995,Podnikatelé,
Česko,září 1995,Podnikatelé - průmysl,-1.0
Česko,září 1995,Podnikatelé - stavebnictví,-7.5
Česko,září 1995,Podnikatelé - obchod,14.0
Česko,září 1995,Podnikatelé - služby,
Česko,září 1995,Spotřebitelé,
Česko,srpen 1995,Souhrnný indikátor,
Česko,srpen 1995,Podnikatelé,
Česko,srpen 1995,Podnikatelé - průmysl,1.0
Česko,srpen 1995,Podnikatelé - stavebnictví,-8.0
Česko,srpen 1995,Podnikatelé - obchod,6.3333333333
Česko,srpen 1995,Podnikatelé - služby,
Česko,srpen 1995,Spotřebitelé,
Česko,červenec 1995,Souhrnný indikátor,
Česko,červenec 1995,Podnikatelé,
Česko,červenec 1995,Podnikatelé - průmysl,3.3333333333
Česko,červenec 1995,Podnikatelé - stavebnictví,-6.5
Česko,červenec 1995,Podnikatelé - obchod,10.0
Česko,červenec 1995,Podnikatelé - služby,
Česko,červenec 1995,Spotřebitelé,
Česko,červen 1995,Souhrnný indikátor,
Česko,červen 1995,Podnikatelé,
Česko,červen 1995,Podnikatelé - průmysl,6.0
Česko,červen 1995,Podnikatelé - stavebnictví,-6.5
Česko,červen 1995,Podnikatelé - obchod,4.6666666667
Česko,červen 1995,Podnikatelé - služby,
Česko,červen 1995,Spotřebitelé,
Česko,květen 1995,Souhrnný indikátor,
Česko,květen 1995,Podnikatelé,
Česko,květen 1995,Podnikatelé - průmysl,2.0
Česko,květen 1995,Podnikatelé - stavebnictví,-2.5
Česko,květen 1995,Podnikatelé - obchod,10.6666666667
Česko,květen 1995,Podnikatelé - služby,
Česko,květen 1995,Spotřebitelé,
Česko,duben 1995,Souhrnný indikátor,
Česko,duben 1995,Podnikatelé,
Česko,duben 1995,Podnikatelé - průmysl,9.6666666667
Česko,duben 1995,Podnikatelé - stavebnictví,-5.5
Česko,duben 1995,Podnikatelé - obchod,3.6666666667
Česko,duben 1995,Podnikatelé - služby,
Česko,duben 1995,Spotřebitelé,
Česko,březen 1995,Souhrnný indikátor,
Česko,březen 1995,Podnikatelé,
Česko,březen 1995,Podnikatelé - průmysl,4.3333333333
Česko,březen 1995,Podnikatelé - stavebnictví,-8.0
Česko,březen 1995,Podnikatelé - obchod,8.0
Česko,březen 1995,Podnikatelé - služby,
Česko,březen 1995,Spotřebitelé,
Česko,únor 1995,Souhrnný indikátor,
Česko,únor 1995,Podnikatelé,
Česko,únor 1995,Podnikatelé - průmysl,5.0
Česko,únor 1995,Podnikatelé - stavebnictví,-4.0
Česko,únor 1995,Podnikatelé - obchod,7.3333333333
Česko,únor 1995,Podnikatelé - služby,
Česko,únor 1995,Spotřebitelé,
Česko,leden 1995,Souhrnný indikátor,
Česko,leden 1995,Podnikatelé,
Česko,leden 1995,Podnikatelé - průmysl,6.6666666667
Česko,leden 1995,Podnikatelé - stavebnictví,-8.5
Česko,leden 1995,Podnikatelé - obchod,11.6666666667
Česko,leden 1995,Podnikatelé - služby,
Česko,leden 1995,Spotřebitelé,
Česko,prosinec 1994,Souhrnný indikátor,
Česko,prosinec 1994,Podnikatelé,
Česko,prosinec 1994,Podnikatelé - průmysl,2.6666666667
Česko,prosinec 1994,Podnikatelé - stavebnictví,-3.0
Česko,prosinec 1994,Podnikatelé - obchod,8.0
Česko,prosinec 1994,Podnikatelé - služby,
Česko,prosinec 1994,Spotřebitelé,
Česko,listopad 1994,Souhrnný indikátor,
Česko,listopad 1994,Podnikatelé,
Česko,listopad 1994,Podnikatelé - průmysl,6.0
Česko,listopad 1994,Podnikatelé - stavebnictví,-8.0
Česko,listopad 1994,Podnikatelé - obchod,4.3333333333
Česko,listopad 1994,Podnikatelé - služby,
Česko,listopad 1994,Spotřebitelé,
Česko,říjen 1994,Souhrnný indikátor,
Česko,říjen 1994,Podnikatelé,
Česko,říjen 1994,Podnikatelé - průmysl,-2.6666666667
Česko,říjen 1994,Podnikatelé - stavebnictví,-12.0
Česko,říjen 1994,Podnikatelé - obchod,8.6666666667
Česko,říjen 1994,Podnikatelé - služby,
Česko,říjen 1994,Spotřebitelé,
Česko,září 1994,Souhrnný indikátor,
Česko,září 1994,Podnikatelé,
Česko,září 1994,Podnikatelé - průmysl,-4.0
Česko,září 1994,Podnikatelé - stavebnictví,-14.5
Česko,září 1994,Podnikatelé - obchod,4.3333333333
Česko,září 1994,Podnikatelé - služby,
Česko,září 1994,Spotřebitelé,
Česko,srpen 1994,Souhrnný indikátor,
Česko,srpen 1994,Podnikatelé,
Česko,srpen 1994,Podnikatelé - průmysl,-2.0
Česko,srpen 1994,Podnikatelé - stavebnictví,-17.5
Česko,srpen 1994,Podnikatelé - obchod,3.6666666667
Česko,srpen 1994,Podnikatelé - služby,
Česko,srpen 1994,Spotřebitelé,
Česko,červenec 1994,Souhrnný indikátor,
Česko,červenec 1994,Podnikatelé,
Česko,červenec 1994,Podnikatelé - průmysl,-5.3333333333
Česko,červenec 1994,Podnikatelé - stavebnictví,-19.5
Česko,červenec 1994,Podnikatelé - obchod,7.0
Česko,červenec 1994,Podnikatelé - služby,
Česko,červenec 1994,Spotřebitelé,
Česko,červen 1994,Souhrnný indikátor,
Česko,červen 1994,Podnikatelé,
Česko,červen 1994,Podnikatelé - průmysl,-4.0
Česko,červen 1994,Podnikatelé - stavebnictví,-29.5
Česko,červen 1994,Podnikatelé - obchod,1.3333333333
Česko,červen 1994,Podnikatelé - služby,
Česko,červen 1994,Spotřebitelé,
Česko,květen 1994,Souhrnný indikátor,
Česko,květen 1994,Podnikatelé,
Česko,květen 1994,Podnikatelé - průmysl,-11.0
Česko,květen 1994,Podnikatelé - stavebnictví,-30.0
Česko,květen 1994,Podnikatelé - obchod,-1.6666666667
Česko,květen 1994,Podnikatelé - služby,
Česko,květen 1994,Spotřebitelé,
Česko,duben 1994,Souhrnný indikátor,
Česko,duben 1994,Podnikatelé,
Česko,duben 1994,Podnikatelé - průmysl,-14.3333333333
Česko,duben 1994,Podnikatelé - stavebnictví,-19.5
Česko,duben 1994,Podnikatelé - obchod,1.6666666667
Česko,duben 1994,Podnikatelé - služby,
Česko,duben 1994,Spotřebitelé,
Česko,březen 1994,Souhrnný indikátor,
Česko,březen 1994,Podnikatelé,
Česko,březen 1994,Podnikatelé - průmysl,-10.0
Česko,březen 1994,Podnikatelé - stavebnictví,-20.0
Česko,březen 1994,Podnikatelé - obchod,2.0
Česko,březen 1994,Podnikatelé - služby,
Česko,březen 1994,Spotřebitelé,
Česko,únor 1994,Souhrnný indikátor,
Česko,únor 1994,Podnikatelé,
Česko,únor 1994,Podnikatelé - průmysl,-17.3333333333
Česko,únor 1994,Podnikatelé - stavebnictví,-30.0
Česko,únor 1994,Podnikatelé - obchod,-7.0
Česko,únor 1994,Podnikatelé - služby,
Česko,únor 1994,Spotřebitelé,
Česko,leden 1994,Souhrnný indikátor,
Česko,leden 1994,Podnikatelé,
Česko,leden 1994,Podnikatelé - průmysl,-21.0
Česko,leden 1994,Podnikatelé - stavebnictví,-23.0
Česko,leden 1994,Podnikatelé - obchod,-5.3333333333
Česko,leden 1994,Podnikatelé - služby,
Česko,leden 1994,Spotřebitelé,
Česko,prosinec 1993,Souhrnný indikátor,
Česko,prosinec 1993,Podnikatelé,
Česko,prosinec 1993,Podnikatelé - průmysl,-21.0
Česko,prosinec 1993,Podnikatelé - stavebnictví,-37.5
Česko,prosinec 1993,Podnikatelé - obchod,-6.0
Česko,prosinec 1993,Podnikatelé - služby,
Česko,prosinec 1993,Spotřebitelé,
Česko,listopad 1993,Souhrnný indikátor,
Česko,listopad 1993,Podnikatelé,
Česko,listopad 1993,Podnikatelé - průmysl,-19.3333333333
Česko,listopad 1993,Podnikatelé - stavebnictví,-31.5
Česko,listopad 1993,Podnikatelé - obchod,-3.6666666667
Česko,listopad 1993,Podnikatelé - služby,
