Území;Ukazatel;Typ indexu;Očištění;Typ ceny;Odvětví (NACE);Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;říjen 2019;105.4455324145
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;listopad 2019;107.1350354661
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;prosinec 2019;102.7197588708
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;leden 2020;95.254910758
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;únor 2020;100.8511184406
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;březen 2020;68.829648511
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;duben 2020;49.1501797321
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;květen 2020;65.6195692971
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červen 2020;83.2160070712
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červenec 2020;88.7364410534
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;srpen 2020;93.825536299
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;září 2020;90.6513011057
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;říjen 2020;97.5848225328
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;listopad 2020;91.1497023274
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;prosinec 2020;89.6680907362
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;leden 2021;105.4577891858
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;únor 2021;91.9620591124
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;březen 2021;132.3390166412
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;duben 2021;190.4575490909
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;květen 2021;141.9284007773
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červen 2021;117.8064274276
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červenec 2021;102.186626801
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;srpen 2021;93.4486855179
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;září 2021;88.0005416574
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;říjen 2021;84.3886941735
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;listopad 2021;90.3444964446
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;prosinec 2021;92.8524676598
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;leden 2022;88.0771340934
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;únor 2022;97.0639660564
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;březen 2022;95.7685694266
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;duben 2022;87.1149424326
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;květen 2022;90.975812797
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červen 2022;91.4058643917
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červenec 2022;90.7958150973
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;srpen 2022;93.5737202893
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;září 2022;99.5024909801
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;říjen 2022;100.2188299076
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;listopad 2022;99.834034551
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;prosinec 2022;102.0945754368
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;leden 2023;112.60388731
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;únor 2023;109.5069387819
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;březen 2023;114.036454148
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;duben 2023;108.103031254
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;květen 2023;104.6101809479
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červen 2023;104.1470628869
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červenec 2023;111.1285511986
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;srpen 2023;115.4427214531
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;září 2023;110.0148142499
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;říjen 2023;107.0410680454
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;listopad 2023;110.2668621052
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;prosinec 2023;112.9394203227
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;leden 2024;98.6697285956
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;únor 2024;101.9147756607
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;březen 2024;102.1951929794
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;duben 2024;100.1974438391
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;květen 2024;101.3983881984
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červen 2024;102.8617978805
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;červenec 2024;98.7023315264
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;srpen 2024;96.0186435038
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;září 2024;100.6488290794
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;říjen 2024;104.881597311
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;listopad 2024;103.6484827996
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;prosinec 2024;100.4940807484
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;leden 2025;102.2586264515
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;únor 2025;100.5658965979
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.1 Obchod s motorovými vozidly, kromě motocyklů;březen 2025;100.4260404999
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;leden 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;únor 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;březen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;duben 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;květen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;červen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;červenec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;srpen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;září 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;říjen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;listopad 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;prosinec 2000;
