Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;duben 2005;99.7114557228
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;březen 2005;92.2972187451
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;únor 2005;98.8478283686
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;leden 2005;95.9609257577
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;prosinec 2004;105.1112671226
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;listopad 2004;111.4455247205
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;říjen 2004;97.8466756544
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;září 2004;99.0980286721
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;srpen 2004;105.2387949733
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červenec 2004;94.1861180482
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červen 2004;105.6139506181
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;květen 2004;112.6144841794
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;duben 2004;99.5168813033
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;březen 2004;115.5184014657
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;únor 2004;106.7310802843
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;leden 2004;108.8890433208
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;prosinec 2003;101.000530877
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;listopad 2003;90.0175594505
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;říjen 2003;96.572851906
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;září 2003;99.4654814763
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;srpen 2003;94.1180914253
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červenec 2003;99.3407338296
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červen 2003;98.9793854089
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;květen 2003;89.1153517894
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;duben 2003;95.4631255408
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;březen 2003;95.9169470323
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;únor 2003;96.9386038728
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;leden 2003;95.8478387572
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;prosinec 2002;104.5092133253
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;listopad 2002;97.1387461867
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;říjen 2002;90.9714706333
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;září 2002;95.7264154682
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;srpen 2002;85.0776721951
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červenec 2002;101.1836208545
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červen 2002;87.698939553
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;květen 2002;90.6758328119
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;duben 2002;97.2597487296
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;březen 2002;84.5149336315
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;únor 2002;88.121896602
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;leden 2002;88.0357378591
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;prosinec 2001;86.7289382085
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;listopad 2001;98.8151170517
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;říjen 2001;101.3053830734
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;září 2001;100.5202550581
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;srpen 2001;104.7626719219
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červenec 2001;110.705644406
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červen 2001;102.6389909847
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;květen 2001;107.8127298967
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;duben 2001;111.3520096318
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;březen 2001;113.4118358144
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;únor 2001;111.7345482693
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;leden 2001;123.0305071003
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;prosinec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;listopad 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;říjen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;září 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;srpen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červenec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;červen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;květen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;duben 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;březen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;únor 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba textilií;leden 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;březen 2025;96.6299872611
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;únor 2025;98.3458078868
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;leden 2025;78.7531959087
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;prosinec 2024;85.1592351205
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;listopad 2024;90.3711885272
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;říjen 2024;100.5773372259
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;září 2024;105.3172223016
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;srpen 2024;87.9241905819
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červenec 2024;115.1720779262
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červen 2024;102.4832521231
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;květen 2024;95.0149472079
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;duben 2024;125.9770140469
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;březen 2024;95.4502317502
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;únor 2024;106.1766934459
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;leden 2024;113.0504053914
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;prosinec 2023;86.3317646663
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;listopad 2023;93.491802575
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;říjen 2023;111.2689190585
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;září 2023;91.0208509178
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;srpen 2023;115.996772152
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červenec 2023;100.3523072498
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červen 2023;78.2887813729
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;květen 2023;94.392361342
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;duben 2023;90.0652802361
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;březen 2023;88.3774500265
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;únor 2023;95.162439807
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;leden 2023;104.217502326
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;prosinec 2022;118.609656387
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;listopad 2022;120.1579266338
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;říjen 2022;99.8839843882
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;září 2022;116.3325057254
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;srpen 2022;89.1142699459
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červenec 2022;105.7427756318
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červen 2022;117.5186930803
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;květen 2022;119.5250259573
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;duben 2022;106.8062148602
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;březen 2022;123.8919998658
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;únor 2022;118.7403441162
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;leden 2022;114.4877193414
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;prosinec 2021;111.4492429304
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;listopad 2021;98.4801154888
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;říjen 2021;103.0854500855
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;září 2021;97.8439589134
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;srpen 2021;106.0103651315
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červenec 2021;84.3433878233
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;červen 2021;108.0384098854
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;květen 2021;121.8004017539
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;duben 2021;103.5797412377
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;březen 2021;94.0230470811
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;únor 2021;88.4245530335
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;leden 2021;85.0296571493
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba oděvů;prosinec 2020;106.028717629
