Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2023;93.6020945056
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2022;96.4044045548
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2022;96.7544516715
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2022;106.3167393801
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2022;111.5475040223
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2021;104.9083969631
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2021;99.0207711622
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2021;114.6233890611
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2021;112.2309785764
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2020;103.872992087
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2020;109.1361218482
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2020;100.4138693956
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2020;97.3572362562
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2019;100.4993874347
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2019;105.9915724072
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2019;94.6705333744
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2019;103.1726054046
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2018;105.2897439577
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2018;107.6922959014
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2018;112.1289372951
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2018;109.900859592
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2017;104.1372803001
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2017;99.0711968298
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2017;96.2304612895
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2017;101.2005644809
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2016;100.9386257281
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2016;96.3032076779
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2016;104.4735769812
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2016;99.2863614224
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2015;112.6474716218
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2015;113.064239133
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2015;112.5421269344
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2015;110.6159607079
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2014;104.0286947564
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2014;105.667786917
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2014;106.79589654
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2014;105.5989321637
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2013;104.2988733679
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2013;114.3803739691
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2013;106.5594202969
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2013;106.6885183665
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2012;105.379885169
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2012;100.4170466896
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2012;101.329702984
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2012;98.6801932448
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2011;105.3396881351
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2011;103.295890507
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2011;100.807891665
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2011;107.5553498103
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2010;109.8084068672
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2010;103.144771291
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2010;108.2484233003
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2010;98.7028465029
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2009;77.8407069284
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2009;80.6791151314
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2009;79.166968354
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2009;85.2467305471
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2008;103.4118694218
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2008;101.9879659573
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2008;102.6925472454
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2008;101.9877763261
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2007;98.0440615518
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2007;104.5401586172
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2007;107.3407373011
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2007;108.4582198668
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2006;110.1327671495
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2006;107.8719729991
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2006;106.5112925971
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2006;109.1578637466
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2005;111.2570497676
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2005;108.1212365706
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2005;92.5187845978
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2005;94.4619629645
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2004;109.1876708383
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2004;110.63447012
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2004;135.7992428591
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2004;131.8753428513
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2003;107.9106070151
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2003;106.1526971402
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2003;94.2316698772
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2003;94.1078368337
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2002;90.4229243648
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2002;95.0675279758
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2002;100.8709696972
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2002;98.9739723939
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2001;103.8137618293
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2001;116.4767852763
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2001;106.7334573575
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2001;111.963247857
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Ostatní zpracovatelský průmysl;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;1. čtvrtletí 2025;106.5038739664
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;4. čtvrtletí 2024;99.1083884864
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;3. čtvrtletí 2024;98.2602554646
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;2. čtvrtletí 2024;101.2241606893
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;1. čtvrtletí 2024;92.2428437795
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;4. čtvrtletí 2023;102.1445184979
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;3. čtvrtletí 2023;105.3750807242
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;2. čtvrtletí 2023;102.5173385833
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;1. čtvrtletí 2023;111.6709018162
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;4. čtvrtletí 2022;104.8971075234
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Opravy a instalace strojů a zařízení;3. čtvrtletí 2022;103.267167198
