Území;Ukazatel;Očištění;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Úhrn 12 měsíců;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;35 Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2000;
