Území,Ukazatel,Očištění,Typ indexu,CZ-NACE,Čtvrtletí,value
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2014,109.8091235633
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2013,98.0598110317
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2013,90.3806898753
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2013,109.5394109272
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2013,96.904665287
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2012,89.9710474574
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2012,99.7643284334
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2012,114.0719656647
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2012,97.0417494411
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2011,101.6314500751
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2011,82.5797356938
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2011,125.9181704364
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2011,86.3553113655
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2010,93.9703144462
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2010,99.4461627137
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2010,117.5515314799
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2010,91.6426964116
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2009,95.1463428319
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2009,122.2669246561
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2009,89.2653768254
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2009,93.5921986005
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2008,90.8266200913
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2008,97.8750144346
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2008,114.6951551514
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2008,127.2410887806
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2007,89.0635449389
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2007,81.7640065119
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2007,107.5407985585
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2007,105.8938862275
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2006,88.6783097825
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2006,99.7489249313
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2006,130.7159158959
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2006,84.2005852449
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2005,96.9581129245
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2005,101.5212473872
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2005,117.6180911617
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2005,87.6652704638
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2004,114.8132709269
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2004,104.2950469685
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2004,105.5940589568
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2004,101.8855392115
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2003,110.1141440779
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2003,107.4134545972
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2003,101.8145951419
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2003,95.2178048475
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2002,111.0854812609
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2002,90.4433346964
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2002,108.9617114213
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2002,95.471126737
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2001,105.3519307863
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2001,97.2162898918
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2001,126.4573944606
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2001,96.5067112246
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2000,91.9447360466
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2000,95.2243663704
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2000,131.3420478715
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,2. čtvrtletí 2025,98.1536869979
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,1. čtvrtletí 2025,98.8365533291
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,4. čtvrtletí 2024,102.623262728
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,3. čtvrtletí 2024,96.4979771481
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,2. čtvrtletí 2024,99.5745527466
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,1. čtvrtletí 2024,101.5386664348
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,4. čtvrtletí 2023,98.0869243124
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,3. čtvrtletí 2023,103.0418549134
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,2. čtvrtletí 2023,102.1631225465
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,1. čtvrtletí 2023,91.6755792378
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,4. čtvrtletí 2022,101.3123177098
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,3. čtvrtletí 2022,92.1056284523
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,2. čtvrtletí 2022,97.8256562725
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba chemických látek a chemických přípravků,1. čtvrtletí 2022,98.6401690251
