Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Úhrn 12 měsíců;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2023;95.4746601118
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2023;97.7798993446
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2023;97.2333269591
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2022;97.687082275
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2022;98.2158513045
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2022;99.9832819492
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2022;102.8557811543
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2022;103.071357458
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2022;102.1288930958
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2022;102.1623749836
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2022;101.2865135001
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2022;100.8135099891
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2022;102.1925163658
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2022;102.4033604227
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2022;103.423727942
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2021;103.9922830498
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2021;103.3683400675
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2021;102.772669125
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2021;100.6653061004
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2021;99.9202638667
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2021;100.3981994968
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2021;100.0285783238
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2021;100.4177116145
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2021;99.2255222278
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2021;96.4581433437
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2021;95.2208900864
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2021;94.2232770367
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2020;93.420301676
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2020;93.004818601
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2020;92.8100377804
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2020;94.1865559013
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2020;94.7201969797
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2020;94.6988035796
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2020;93.9248659118
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2020;93.5237222543
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2020;95.3682000477
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2020;97.3555597127
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2020;96.5442363498
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2020;97.7379638454
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2019;99.6285837617
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2019;101.0052083811
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2019;101.2030310494
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2019;101.0035479928
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2019;100.913350149
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2019;101.3289317047
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2019;103.5850213637
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2019;105.0945704973
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2019;104.9214137402
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2019;102.7673172121
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2019;105.3224968267
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2019;104.5591143592
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2018;101.4454102107
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2018;100.3321522536
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2018;101.3646507283
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2018;102.0180260228
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2018;103.9316938289
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2018;104.3427141834
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2018;102.130806018
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2018;100.5964121654
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2018;99.8472538828
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2018;102.2123720228
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2018;100.8383310821
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2018;101.5484668308
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2017;104.6954210175
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2017;105.9585726444
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2017;105.6994985935
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2017;105.0749212505
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;srpen 2017;103.1874290917
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červenec 2017;101.9286429292
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;červen 2017;102.7720354627
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;květen 2017;103.3026836846
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;duben 2017;104.5431377362
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;březen 2017;103.795784668
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;únor 2017;104.0795657972
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;leden 2017;102.7931545625
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;prosinec 2016;100.9276759392
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;listopad 2016;99.6184118463
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;říjen 2016;98.4236745506
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;září 2016;96.9345339874
