Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2020;99.2523879142
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2020;94.0467459389
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2020;93.6477365836
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2020;83.8455760657
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2020;86.9710086388
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2020;88.6839245674
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2020;92.07981814
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2020;91.3598057864
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;září 2020;93.4928278219
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2020;98.4796625497
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2020;103.8168935944
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2020;104.5158014534
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2021;101.0675095242
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2021;110.3092673899
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2021;120.614451334
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2021;131.5609228969
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2021;123.4990904934
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2021;125.082822417
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2021;121.4969367558
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2021;118.7338884491
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;září 2021;120.2089943954
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2021;116.1269370236
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2021;122.0812490098
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2021;124.1542908376
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2022;122.8125177971
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2022;110.03802583
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2022;108.7966342364
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2022;112.6991532757
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2022;115.2761332083
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2022;112.821752676
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2022;110.6112828709
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2022;112.0443541218
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;září 2022;105.7119898417
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2022;105.0095093623
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2022;99.6957240795
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2022;92.4482878596
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2023;92.778772882
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2023;96.9615687677
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2023;92.7197857949
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2023;87.4203438074
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2023;86.081701746
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2023;86.2486999662
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2023;87.5733589166
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2023;84.3500625708
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;září 2023;86.0384085286
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2023;85.9500565586
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2023;86.3296499064
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2023;92.5990792332
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2024;95.04889434
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2024;100.8954005023
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2024;103.6096893176
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;duben 2024;107.3457050392
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;květen 2024;105.2298892755
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červen 2024;105.3641185577
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;červenec 2024;106.6241756647
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;srpen 2024;110.5028375826
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;září 2024;106.3243200418
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;říjen 2024;109.5620756
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;listopad 2024;108.8825935191
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;prosinec 2024;108.2594834963
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;leden 2025;108.4253463766
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;únor 2025;104.0904840958
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;52 Skladování a vedlejší činnosti v dopravě;březen 2025;101.7947823244
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;leden 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;únor 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;březen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;duben 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;květen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;červen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;červenec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;srpen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;září 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;říjen 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;listopad 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;53 Poštovní a kurýrní činnosti;prosinec 2000;
