Území,Ukazatel,Očištění,Typ indexu,CZ-NACE,Měsíce,value
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",září 2011,98.7266876505
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",srpen 2011,102.1963114172
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červenec 2011,99.6216256715
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červen 2011,98.9774950499
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",květen 2011,105.1800128054
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",duben 2011,100.1265815096
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",březen 2011,101.3283785293
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",únor 2011,96.7185156176
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",leden 2011,103.8745483185
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",prosinec 2010,97.8732373037
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",listopad 2010,97.8125412575
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",říjen 2010,94.700733609
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",září 2010,111.4392471392
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",srpen 2010,101.7160548742
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červenec 2010,109.0538804428
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červen 2010,98.0431778875
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",květen 2010,98.528273272
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",duben 2010,102.5342470964
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",březen 2010,105.3343685268
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",únor 2010,98.8348870698
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",leden 2010,102.6539924795
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",prosinec 2009,101.7228968503
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",listopad 2009,94.2984652969
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",říjen 2009,109.362156933
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",září 2009,95.109552691
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",srpen 2009,110.8791459148
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červenec 2009,89.2629569444
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červen 2009,103.1946830443
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",květen 2009,97.5501617851
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",duben 2009,100.9946837882
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",březen 2009,97.3020772634
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",únor 2009,98.3355581682
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",leden 2009,79.5610796858
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",prosinec 2008,104.1161503339
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",listopad 2008,95.8016264098
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",říjen 2008,95.8239718001
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",září 2008,102.5576323563
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",srpen 2008,99.2112163831
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červenec 2008,93.4690996199
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červen 2008,95.8047411257
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",květen 2008,104.7791947088
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",duben 2008,101.2825480118
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",březen 2008,95.8817611993
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",únor 2008,103.0410798534
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",leden 2008,100.7033098921
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",prosinec 2007,102.8188089342
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",listopad 2007,102.2943277004
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",říjen 2007,101.4798423116
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",září 2007,99.3612947185
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",srpen 2007,101.5705463603
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červenec 2007,105.3125976009
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červen 2007,98.5309839058
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",květen 2007,102.9248921262
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",duben 2007,95.5086882691
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",březen 2007,107.0846952222
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",únor 2007,98.5185486923
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",leden 2007,92.8902797994
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",prosinec 2006,105.7071796958
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",listopad 2006,105.8558458136
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",říjen 2006,104.2409600345
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",září 2006,98.4520341291
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",srpen 2006,105.0238228945
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červenec 2006,98.5047753757
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",červen 2006,99.0572084724
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",květen 2006,106.9651489796
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",duben 2006,100.3071777321
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",březen 2006,103.793232611
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",únor 2006,98.5913617588
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",leden 2006,99.171549404
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",prosinec 2005,106.9308880601
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",listopad 2005,100.0865107702
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Meziměsíční index,"Výroba strojů a  zařízení, j.n.",říjen 2005,103.1186814583
