Území;Ukazatel;Typ indexu;Očištění;Typ ceny;Odvětví (NACE);Čtvrtletí;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2018;103.6032051924
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2019;100.5999239083
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2. čtvrtletí 2019;104.1062304246
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;3. čtvrtletí 2019;105.9210891004
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2019;106.084023462
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2020;94.8072555031
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2. čtvrtletí 2020;81.2116444303
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;3. čtvrtletí 2020;95.4413903318
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2020;81.5844989602
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2021;83.0766413646
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2. čtvrtletí 2021;115.5833498696
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;3. čtvrtletí 2021;104.2846500577
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2021;118.4359354438
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2022;127.3113387144
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2. čtvrtletí 2022;104.3487834186
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;3. čtvrtletí 2022;94.5821072413
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2022;93.3676760823
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2023;93.4526847385
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2. čtvrtletí 2023;93.1211192576
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;3. čtvrtletí 2023;92.9027428921
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2023;99.6624360791
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2024;104.8202351269
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2. čtvrtletí 2024;103.1473578714
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;3. čtvrtletí 2024;104.474663443
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;4. čtvrtletí 2024;104.3708104384
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;1. čtvrtletí 2025;103.2497032886
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2001;120.3368760284
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2001;119.1146183853
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2001;113.4963174714
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2001;113.8348153291
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2002;113.299982588
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2002;102.1615246586
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2002;100.7869961534
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2002;102.5786395639
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2003;101.690443478
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2003;103.3368093796
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2003;109.3259725985
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2003;107.1646035154
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2004;120.0540388016
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2004;118.0691774954
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2004;124.4965063948
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2004;119.0273064243
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2005;114.9176269684
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2005;115.9619520888
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2005;113.9721867327
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2005;115.7922468345
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2006;120.3971134617
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2006;124.1945385872
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2006;121.2496020669
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2006;123.1157769333
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2007;123.9628401965
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2007;114.1634465148
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2007;120.0554548125
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2007;108.9625698322
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2008;108.43515366
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2008;106.0853930001
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2008;104.4322661022
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2008;100.9297851229
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2009;98.6129431859
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2. čtvrtletí 2009;101.2671130371
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;3. čtvrtletí 2009;99.1105422119
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;4. čtvrtletí 2009;103.4696693004
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;1. čtvrtletí 2010;98.1154163743
