Území,Měsíce,Ukazatel,value
Česko,září 2007,Podnikatelé - služby,111.74700367
Česko,září 2007,Spotřebitelé,105.23733595
Česko,srpen 2007,Souhrnný indikátor,112.00723993
Česko,srpen 2007,Podnikatelé,112.8608948
Česko,srpen 2007,Podnikatelé - průmysl,116.42522396
Česko,srpen 2007,Podnikatelé - stavebnictví,115.25255039
Česko,srpen 2007,Podnikatelé - obchod,109.45057548
Česko,srpen 2007,Podnikatelé - služby,109.45083236
Česko,srpen 2007,Spotřebitelé,107.74963309
Česko,červenec 2007,Souhrnný indikátor,111.00488586
Česko,červenec 2007,Podnikatelé,112.49709821
Česko,červenec 2007,Podnikatelé - průmysl,115.76183237
Česko,červenec 2007,Podnikatelé - stavebnictví,118.23836775
Česko,červenec 2007,Podnikatelé - obchod,108.00281655
Česko,červenec 2007,Podnikatelé - služby,109.19570222
Česko,červenec 2007,Spotřebitelé,103.56247119
Česko,červen 2007,Souhrnný indikátor,110.81840138
Česko,červen 2007,Podnikatelé,112.10531727
Česko,červen 2007,Podnikatelé - průmysl,114.43504919
Česko,červen 2007,Podnikatelé - stavebnictví,114.65538691
Česko,červen 2007,Podnikatelé - obchod,108.58192012
Česko,červen 2007,Podnikatelé - služby,109.96109265
Česko,červen 2007,Spotřebitelé,104.39990357
Česko,květen 2007,Souhrnný indikátor,111.71197284
Česko,květen 2007,Podnikatelé,112.84223856
Česko,květen 2007,Podnikatelé - průmysl,115.09844078
Česko,květen 2007,Podnikatelé - stavebnictví,114.05822344
Česko,květen 2007,Podnikatelé - obchod,107.13416119
Česko,květen 2007,Podnikatelé - služby,111.23674338
Česko,květen 2007,Spotřebitelé,106.07476833
Česko,duben 2007,Souhrnný indikátor,111.54879892
Česko,duben 2007,Podnikatelé,113.03812903
Česko,duben 2007,Podnikatelé - průmysl,114.10335339
Česko,duben 2007,Podnikatelé - stavebnictví,119.4326947
Česko,duben 2007,Podnikatelé - obchod,108.00281655
Česko,duben 2007,Podnikatelé - služby,112.00213382
Česko,duben 2007,Spotřebitelé,104.12075944
Česko,březen 2007,Souhrnný indikátor,113.28155053
Česko,březen 2007,Podnikatelé,114.16683126
Česko,březen 2007,Podnikatelé - průmysl,114.76674498
Česko,březen 2007,Podnikatelé - stavebnictví,118.83553123
Česko,březen 2007,Podnikatelé - obchod,107.42371298
Česko,březen 2007,Podnikatelé - služby,114.04317498
Česko,březen 2007,Spotřebitelé,108.8662096
Česko,únor 2007,Souhrnný indikátor,113.81769341
Česko,únor 2007,Podnikatelé,114.69853397
Česko,únor 2007,Podnikatelé - průmysl,112.44487442
Česko,únor 2007,Podnikatelé - stavebnictví,120.62702165
Česko,únor 2007,Podnikatelé - obchod,104.52819511
Česko,únor 2007,Podnikatelé - služby,117.87012716
Česko,únor 2007,Spotřebitelé,109.42449786
Česko,leden 2007,Souhrnný indikátor,112.27142627
Česko,leden 2007,Podnikatelé,113.40192562
Česko,leden 2007,Podnikatelé - průmysl,112.44487442
Česko,leden 2007,Podnikatelé - stavebnictví,117.64120428
Česko,leden 2007,Podnikatelé - obchod,107.42371298
Česko,leden 2007,Podnikatelé - služby,114.80856541
Česko,leden 2007,Spotřebitelé,106.63305659
Česko,prosinec 2006,Souhrnný indikátor,112.05386105
Česko,prosinec 2006,Podnikatelé,112.58105127
Česko,prosinec 2006,Podnikatelé - průmysl,114.10335339
Česko,prosinec 2006,Podnikatelé - stavebnictví,120.02985817
Česko,prosinec 2006,Podnikatelé - obchod,102.21178081
Česko,prosinec 2006,Podnikatelé - služby,111.74700367
Česko,prosinec 2006,Spotřebitelé,109.42449786
Česko,listopad 2006,Souhrnný indikátor,111.7352834
Česko,listopad 2006,Podnikatelé,112.75828551
Česko,listopad 2006,Podnikatelé - průmysl,113.7716576
Česko,listopad 2006,Podnikatelé - stavebnictví,120.62702165
Česko,listopad 2006,Podnikatelé - obchod,105.10729868
Česko,listopad 2006,Podnikatelé - služby,112.00213382
Česko,listopad 2006,Spotřebitelé,106.63305659
Česko,říjen 2006,Souhrnný indikátor,111.69643247
Česko,říjen 2006,Podnikatelé,111.98405175
Česko,říjen 2006,Podnikatelé - průmysl,112.11317863
Česko,říjen 2006,Podnikatelé - stavebnictví,123.61283901
Česko,říjen 2006,Podnikatelé - obchod,104.23864332
Česko,říjen 2006,Podnikatelé - služby,111.74700367
Česko,říjen 2006,Spotřebitelé,110.26193024
Česko,září 2006,Souhrnný indikátor,110.85725231
Česko,září 2006,Podnikatelé,111.5363021
Česko,září 2006,Podnikatelé - průmysl,111.11809124
Česko,září 2006,Podnikatelé - stavebnictví,123.61283901
Česko,září 2006,Podnikatelé - obchod,104.23864332
Česko,září 2006,Podnikatelé - služby,111.74700367
Česko,září 2006,Spotřebitelé,107.47048897
Česko,srpen 2006,Souhrnný indikátor,111.71197284
Česko,srpen 2006,Podnikatelé,112.39448892
Česko,srpen 2006,Podnikatelé - průmysl,113.10826601
Česko,srpen 2006,Podnikatelé - stavebnictví,121.22418512
Česko,srpen 2006,Podnikatelé - obchod,105.39685047
Česko,srpen 2006,Podnikatelé - služby,111.74700367
Česko,srpen 2006,Spotřebitelé,108.30792135
Česko,červenec 2006,Souhrnný indikátor,109.85489824
Česko,červenec 2006,Podnikatelé,110.44491234
Česko,červenec 2006,Podnikatelé - průmysl,110.78639545
Česko,červenec 2006,Podnikatelé - stavebnictví,120.62702165
Česko,červenec 2006,Podnikatelé - obchod,105.68640225
Česko,červenec 2006,Podnikatelé - služby,109.70596251
Česko,červenec 2006,Spotřebitelé,106.91220071
Česko,červen 2006,Souhrnný indikátor,110.37550074
Česko,červen 2006,Podnikatelé,110.67811528
Česko,červen 2006,Podnikatelé - průmysl,108.79622068
Česko,červen 2006,Podnikatelé - stavebnictví,111.66956954
Česko,červen 2006,Podnikatelé - obchod,103.65953974
Česko,červen 2006,Podnikatelé - služby,113.53291469
Česko,červen 2006,Spotřebitelé,108.8662096
Česko,květen 2006,Souhrnný indikátor,109.45861872
Česko,květen 2006,Podnikatelé,109.63336611
Česko,květen 2006,Podnikatelé - průmysl,108.79622068
Česko,květen 2006,Podnikatelé - stavebnictví,111.66956954
Česko,květen 2006,Podnikatelé - obchod,103.08043617
Česko,květen 2006,Podnikatelé - služby,111.23674338
Česko,květen 2006,Spotřebitelé,108.58706548
Česko,duben 2006,Souhrnný indikátor,108.53396652
Česko,duben 2006,Podnikatelé,108.41138271
Česko,duben 2006,Podnikatelé - průmysl,108.13282909
Česko,duben 2006,Podnikatelé - stavebnictví,111.07240607
Česko,duben 2006,Podnikatelé - obchod,103.08043617
Česko,duben 2006,Podnikatelé - služby,109.19570222
Česko,duben 2006,Spotřebitelé,109.14535373
Česko,březen 2006,Souhrnný indikátor,110.20455664
Česko,březen 2006,Podnikatelé,110.13708446
Česko,březen 2006,Podnikatelé - průmysl,108.79622068
Česko,březen 2006,Podnikatelé - stavebnictví,111.66956954
Česko,březen 2006,Podnikatelé - obchod,102.21178081
Česko,březen 2006,Podnikatelé - služby,112.51239411
Česko,březen 2006,Spotřebitelé,110.54107437
Česko,únor 2006,Souhrnný indikátor,109.95591067
Česko,únor 2006,Podnikatelé,110.17439693
Česko,únor 2006,Podnikatelé - průmysl,107.1377417
Česko,únor 2006,Podnikatelé - stavebnictví,112.86389649
Česko,únor 2006,Podnikatelé - obchod,106.55505761
Česko,únor 2006,Podnikatelé - služby,113.53291469
Česko,únor 2006,Spotřebitelé,108.8662096
Česko,leden 2006,Souhrnný indikátor,108.22315905
Česko,leden 2006,Podnikatelé,108.038258
Česko,leden 2006,Podnikatelé - průmysl,105.47926273
Česko,leden 2006,Podnikatelé - stavebnictví,109.87807912
Česko,leden 2006,Podnikatelé - obchod,102.79088438
Česko,leden 2006,Podnikatelé - služby,111.23674338
Česko,leden 2006,Spotřebitelé,109.14535373
Česko,prosinec 2005,Souhrnný indikátor,107.81133916
Česko,prosinec 2005,Podnikatelé,108.10355483
Česko,prosinec 2005,Podnikatelé - průmysl,106.14265432
Česko,prosinec 2005,Podnikatelé - stavebnictví,111.66956954
Česko,prosinec 2005,Podnikatelé - obchod,108.29236834
Česko,prosinec 2005,Podnikatelé - služby,109.70596251
Česko,prosinec 2005,Spotřebitelé,106.35391246
Česko,listopad 2005,Souhrnný indikátor,107.66370562
Česko,listopad 2005,Podnikatelé,107.31066483
Česko,listopad 2005,Podnikatelé - průmysl,106.80604591
Česko,listopad 2005,Podnikatelé - stavebnictví,119.4326947
Česko,listopad 2005,Podnikatelé - obchod,106.55505761
Česko,listopad 2005,Podnikatelé - služby,106.64440076
Česko,listopad 2005,Spotřebitelé,109.42449786
Česko,říjen 2005,Souhrnný indikátor,109.80050693
Česko,říjen 2005,Podnikatelé,110.37961552
Česko,říjen 2005,Podnikatelé - průmysl,110.45469965
Česko,říjen 2005,Podnikatelé - stavebnictví,123.61283901
Česko,říjen 2005,Podnikatelé - obchod,104.81774689
Česko,říjen 2005,Podnikatelé - služby,109.70596251
Česko,říjen 2005,Spotřebitelé,106.91220071
Česko,září 2005,Souhrnný indikátor,108.51065596
Česko,září 2005,Podnikatelé,109.11099153
Česko,září 2005,Podnikatelé - průmysl,105.14756694
Česko,září 2005,Podnikatelé - stavebnictví,120.02985817
Česko,září 2005,Podnikatelé - obchod,103.94909153
Česko,září 2005,Podnikatelé - služby,112.76752425
Česko,září 2005,Spotřebitelé,105.51648008
Česko,srpen 2005,Souhrnný indikátor,107.6170845
Česko,srpen 2005,Podnikatelé,107.92632059
Česko,srpen 2005,Podnikatelé - průmysl,106.47435011
Česko,srpen 2005,Podnikatelé - stavebnictví,114.65538691
Česko,srpen 2005,Podnikatelé - obchod,102.79088438
Česko,srpen 2005,Podnikatelé - služby,109.45083236
Česko,srpen 2005,Spotřebitelé,106.07476833
Česko,červenec 2005,Souhrnný indikátor,107.59377394
Česko,červenec 2005,Podnikatelé,107.73043012
Česko,červenec 2005,Podnikatelé - průmysl,108.46452488
Česko,červenec 2005,Podnikatelé - stavebnictví,117.64120428
Česko,červenec 2005,Podnikatelé - obchod,102.79088438
Česko,červenec 2005,Podnikatelé - služby,106.64440076
Česko,červenec 2005,Spotřebitelé,106.91220071
Česko,červen 2005,Souhrnný indikátor,105.92318382
Česko,červen 2005,Podnikatelé,105.66891613
Česko,červen 2005,Podnikatelé - průmysl,105.47926273
Česko,červen 2005,Podnikatelé - stavebnictví,111.07240607
Česko,červen 2005,Podnikatelé - obchod,103.36998796
Česko,červen 2005,Podnikatelé - služby,105.62388018
Česko,červen 2005,Spotřebitelé,107.19134484
Česko,květen 2005,Souhrnný indikátor,106.97215901
Česko,květen 2005,Podnikatelé,107.54386777
Česko,květen 2005,Podnikatelé - průmysl,106.47435011
Česko,květen 2005,Podnikatelé - stavebnictví,114.05822344
Česko,květen 2005,Podnikatelé - obchod,100.76402187
Česko,květen 2005,Podnikatelé - služby,108.94057207
Česko,květen 2005,Spotřebitelé,104.12075944
Česko,duben 2005,Souhrnný indikátor,105.09177385
Česko,duben 2005,Podnikatelé,105.39840072
Česko,duben 2005,Podnikatelé - průmysl,104.48417535
Česko,duben 2005,Podnikatelé - stavebnictví,111.66956954
Česko,duben 2005,Podnikatelé - obchod,98.73715937
Česko,duben 2005,Podnikatelé - služby,106.64440076
Česko,duben 2005,Spotřebitelé,103.56247119
Česko,březen 2005,Souhrnný indikátor,106.99546957
Česko,březen 2005,Podnikatelé,107.51588342
Česko,březen 2005,Podnikatelé - průmysl,106.47435011
Česko,březen 2005,Podnikatelé - stavebnictví,112.26673302
Česko,březen 2005,Podnikatelé - obchod,103.36998796
Česko,březen 2005,Podnikatelé - služby,108.68544193
Česko,březen 2005,Spotřebitelé,104.39990357
Česko,únor 2005,Souhrnný indikátor,106.89445714
Česko,únor 2005,Podnikatelé,107.11477436
Česko,únor 2005,Podnikatelé - průmysl,109.79130806
Česko,únor 2005,Podnikatelé - stavebnictví,112.86389649
Česko,únor 2005,Podnikatelé - obchod,106.55505761
Česko,únor 2005,Podnikatelé - služby,103.83796916
Česko,únor 2005,Spotřebitelé,105.7956242
Česko,leden 2005,Souhrnný indikátor,106.513718
Česko,leden 2005,Podnikatelé,106.93754013
Česko,leden 2005,Podnikatelé - průmysl,106.47435011
Česko,leden 2005,Podnikatelé - stavebnictví,125.40432944
Česko,leden 2005,Podnikatelé - obchod,103.94909153
Česko,leden 2005,Podnikatelé - služby,105.87901033
Česko,leden 2005,Spotřebitelé,104.39990357
Česko,prosinec 2004,Souhrnný indikátor,107.62485468
Česko,prosinec 2004,Podnikatelé,108.55130447
Česko,prosinec 2004,Podnikatelé - průmysl,110.45469965
Česko,prosinec 2004,Podnikatelé - stavebnictví,124.80716596
Česko,prosinec 2004,Podnikatelé - obchod,101.63267724
Česko,prosinec 2004,Podnikatelé - služby,105.87901033
Česko,prosinec 2004,Spotřebitelé,103.00418293
Česko,listopad 2004,Souhrnný indikátor,107.23634535
Česko,listopad 2004,Podnikatelé,109.09233529
Česko,listopad 2004,Podnikatelé - průmysl,112.77657022
Česko,listopad 2004,Podnikatelé - stavebnictví,114.05822344
Česko,listopad 2004,Podnikatelé - obchod,105.10729868
Česko,listopad 2004,Podnikatelé - služby,105.36875004
Česko,listopad 2004,Spotřebitelé,97.97958864
Česko,říjen 2004,Souhrnný indikátor,108.88362491
Česko,říjen 2004,Podnikatelé,111.12586493
Česko,říjen 2004,Podnikatelé - průmysl,113.7716576
Česko,říjen 2004,Podnikatelé - stavebnictví,109.28091565
Česko,říjen 2004,Podnikatelé - obchod,108.87147191
Česko,říjen 2004,Podnikatelé - služby,108.94057207
Česko,říjen 2004,Spotřebitelé,97.70044452
Česko,září 2004,Souhrnný indikátor,108.51065596
Česko,září 2004,Podnikatelé,111.12586493
Česko,září 2004,Podnikatelé - průmysl,112.77657022
Česko,září 2004,Podnikatelé - stavebnictví,106.89226176
Česko,září 2004,Podnikatelé - obchod,108.87147191
Česko,září 2004,Podnikatelé - služby,110.2162228
Česko,září 2004,Spotřebitelé,95.4672915
Česko,srpen 2004,Souhrnný indikátor,108.55727708
Česko,srpen 2004,Podnikatelé,110.73408399
Česko,srpen 2004,Podnikatelé - průmysl,110.45469965
Česko,srpen 2004,Podnikatelé - stavebnictví,114.05822344
Česko,srpen 2004,Podnikatelé - obchod,99.89536651
Česko,srpen 2004,Podnikatelé - služby,112.25726396
Česko,srpen 2004,Spotřebitelé,97.70044452
Česko,červenec 2004,Souhrnný indikátor,107.6714758
Česko,červenec 2004,Podnikatelé,109.16696023
Česko,červenec 2004,Podnikatelé - průmysl,109.12791647
Česko,červenec 2004,Podnikatelé - stavebnictví,112.86389649
Česko,červenec 2004,Podnikatelé - obchod,101.34312545
Česko,červenec 2004,Podnikatelé - služby,109.96109265
Česko,červenec 2004,Spotřebitelé,100.21274166
Česko,červen 2004,Souhrnný indikátor,108.67382988
Česko,červen 2004,Podnikatelé,111.71353634
Česko,červen 2004,Podnikatelé - průmysl,113.7716576
Česko,červen 2004,Podnikatelé - stavebnictví,120.62702165
Česko,červen 2004,Podnikatelé - obchod,99.31626294
Česko,červen 2004,Podnikatelé - služby,110.47135294
Česko,červen 2004,Spotřebitelé,93.51328261
Česko,květen 2004,Souhrnný indikátor,106.35831427
Česko,květen 2004,Podnikatelé,108.54197635
Česko,květen 2004,Podnikatelé - průmysl,108.13282909
Česko,květen 2004,Podnikatelé - stavebnictví,120.62702165
Česko,květen 2004,Podnikatelé - obchod,98.15805579
Česko,květen 2004,Podnikatelé - služby,109.19570222
Česko,květen 2004,Spotřebitelé,95.4672915
Česko,duben 2004,Souhrnný indikátor,105.83771176
Česko,duben 2004,Podnikatelé,109.42814752
Česko,duben 2004,Podnikatelé - průmysl,109.79130806
Česko,duben 2004,Podnikatelé - stavebnictví,111.66956954
Česko,duben 2004,Podnikatelé - obchod,101.63267724
Česko,duben 2004,Podnikatelé - služby,109.96109265
Česko,duben 2004,Spotřebitelé,87.93040006
Česko,březen 2004,Souhrnný indikátor,104.15935146
Česko,březen 2004,Podnikatelé,106.90955577
Česko,březen 2004,Podnikatelé - průmysl,108.13282909
Česko,březen 2004,Podnikatelé - stavebnictví,109.28091565
Česko,březen 2004,Podnikatelé - obchod,101.92222902
Česko,březen 2004,Podnikatelé - služby,106.13414047
Česko,březen 2004,Spotřebitelé,90.44269721
Česko,únor 2004,Souhrnný indikátor,104.95191049
Česko,únor 2004,Podnikatelé,108.02892988
Česko,únor 2004,Podnikatelé - průmysl,107.1377417
Česko,únor 2004,Podnikatelé - stavebnictví,112.86389649
Česko,únor 2004,Podnikatelé - obchod,94.10433077
Česko,únor 2004,Podnikatelé - služby,110.47135294
Česko,únor 2004,Spotřebitelé,89.60526483
Česko,leden 2004,Souhrnný indikátor,104.28367444
Česko,leden 2004,Podnikatelé,106.4991186
Česko,leden 2004,Podnikatelé - průmysl,102.16230478
Česko,leden 2004,Podnikatelé - stavebnictví,115.25255039
Česko,leden 2004,Podnikatelé - obchod,101.63267724
Česko,leden 2004,Podnikatelé - služby,110.72648309
Česko,leden 2004,Spotřebitelé,93.23413848
Česko,prosinec 2003,Souhrnný indikátor,103.84077381
Česko,prosinec 2003,Podnikatelé,106.07935331
Česko,prosinec 2003,Podnikatelé - průmysl,103.48908796
Česko,prosinec 2003,Podnikatelé - stavebnictví,109.87807912
Česko,prosinec 2003,Podnikatelé - obchod,103.65953974
Česko,prosinec 2003,Podnikatelé - služby,108.68544193
Česko,prosinec 2003,Spotřebitelé,92.67585023
Česko,listopad 2003,Souhrnný indikátor,107.64039506
Česko,listopad 2003,Podnikatelé,110.47289669
Česko,listopad 2003,Podnikatelé - průmysl,109.45961227
Česko,listopad 2003,Podnikatelé - stavebnictví,106.89226176
Česko,listopad 2003,Podnikatelé - obchod,106.26550583
Česko,listopad 2003,Podnikatelé - služby,112.51239411
Česko,listopad 2003,Spotřebitelé,93.51328261
Česko,říjen 2003,Souhrnný indikátor,105.20055646
Česko,říjen 2003,Podnikatelé,107.76774259
Česko,říjen 2003,Podnikatelé - průmysl,107.80113329
Česko,říjen 2003,Podnikatelé - stavebnictví,109.28091565
Česko,říjen 2003,Podnikatelé - obchod,105.39685047
Česko,říjen 2003,Podnikatelé - služby,107.92005149
Česko,říjen 2003,Spotřebitelé,92.3967061
Česko,září 2003,Souhrnný indikátor,103.33571168
Česko,září 2003,Podnikatelé,103.40218356
Česko,září 2003,Podnikatelé - průmysl,98.51365104
Česko,září 2003,Podnikatelé - stavebnictví,110.4752426
Česko,září 2003,Podnikatelé - obchod,105.10729868
Česko,září 2003,Podnikatelé - služby,107.4097912
Česko,září 2003,Spotřebitelé,103.00418293
Česko,srpen 2003,Souhrnný indikátor,103.07152533
Česko,srpen 2003,Podnikatelé,104.26037038
Česko,srpen 2003,Podnikatelé - průmysl,99.50873843
Česko,srpen 2003,Podnikatelé - stavebnictví,114.05822344
Česko,srpen 2003,Podnikatelé - obchod,103.65953974
Česko,srpen 2003,Podnikatelé - služby,108.17518164
Česko,srpen 2003,Spotřebitelé,97.14215626
Česko,červenec 2003,Souhrnný indikátor,101.33100353
Česko,červenec 2003,Podnikatelé,102.22684074
Česko,červenec 2003,Podnikatelé - průmysl,99.17704263
Česko,červenec 2003,Podnikatelé - stavebnictví,111.66956954
Česko,červenec 2003,Podnikatelé - obchod,102.21178081
Česko,červenec 2003,Podnikatelé - služby,104.34822945
Česko,červenec 2003,Spotřebitelé,96.86301213
Česko,červen 2003,Souhrnný indikátor,105.59683598
Česko,červen 2003,Podnikatelé,106.78829024
Česko,červen 2003,Podnikatelé - průmysl,105.14756694
Česko,červen 2003,Podnikatelé - stavebnictví,112.26673302
Česko,červen 2003,Podnikatelé - obchod,101.34312545
Česko,červen 2003,Podnikatelé - služby,108.68544193
Česko,červen 2003,Spotřebitelé,99.65445341
Česko,květen 2003,Souhrnný indikátor,105.94649438
Česko,květen 2003,Podnikatelé,107.09611813
Česko,květen 2003,Podnikatelé - průmysl,106.80604591
Česko,květen 2003,Podnikatelé - stavebnictví,110.4752426
Česko,květen 2003,Podnikatelé - obchod,104.52819511
Česko,květen 2003,Podnikatelé - služby,107.4097912
Česko,květen 2003,Spotřebitelé,100.21274166
Česko,duben 2003,Souhrnný indikátor,108.51842614
Česko,duben 2003,Podnikatelé,109.62403799
Česko,duben 2003,Podnikatelé - průmysl,109.79130806
Česko,duben 2003,Podnikatelé - stavebnictví,112.26673302
Česko,duben 2003,Podnikatelé - obchod,102.5013326
Česko,duben 2003,Podnikatelé - služby,110.2162228
Česko,duben 2003,Spotřebitelé,103.00418293
Česko,březen 2003,Souhrnný indikátor,107.19749442
Česko,březen 2003,Podnikatelé,107.87035189
Česko,březen 2003,Podnikatelé - průmysl,106.80604591
Česko,březen 2003,Podnikatelé - stavebnictví,117.04404081
Česko,březen 2003,Podnikatelé - obchod,103.08043617
Česko,březen 2003,Podnikatelé - služby,108.68544193
Česko,březen 2003,Spotřebitelé,103.84161531
Česko,únor 2003,Souhrnný indikátor,105.89210307
Česko,únor 2003,Podnikatelé,106.63904036
Česko,únor 2003,Podnikatelé - průmysl,105.14756694
Česko,únor 2003,Podnikatelé - stavebnictví,113.46105997
Česko,únor 2003,Podnikatelé - obchod,103.36998796
Česko,únor 2003,Podnikatelé - služby,107.92005149
Česko,únor 2003,Spotřebitelé,102.16675055
Česko,leden 2003,Souhrnný indikátor,102.88504085
Česko,leden 2003,Podnikatelé,102.63727791
Česko,leden 2003,Podnikatelé - průmysl,96.52347627
Česko,leden 2003,Podnikatelé - stavebnictví,111.66956954
Česko,leden 2003,Podnikatelé - obchod,104.52819511
Česko,leden 2003,Podnikatelé - služby,107.66492134
Česko,leden 2003,Spotřebitelé,104.12075944
